rxn05546_c0,PSPTO_4562 and PSPTO_4564 and PSPTO_2572,,,,,,,,,,,,,,,
rxn05547_c0,PSPTO_4562 and PSPTO_4564 and PSPTO_2572,,,,,,,,,,,,,,,
rxn05552_c0,PSPTO_5314 or PSPTO_2786,,,,,,,,,,,,,,,
rxn05608_c0,PSPTO_2705 and PSPTO_2706 and PSPTO_0886,,,,,,,,,,,,,,,
rxn05613_c0,PSPTO_5189 and PSPTO_5188 and PSPTO_5187,,,,,,,,,,,,,,,
rxn05620_c0,PSPTO_5314 or PSPTO_2786,,,,,,,,,,,,,,,
rxn05621_c0,(PSPTO_5314 and PSPTO_2786),,,,,,,,,,,,,,,
rxn05656_c0,PSPTO_5314 or PSPTO_2786,,,,,,,,,,,,,,,
rxn05736_c0,PSPTO_4097 or PSPTO_4098,,,,,,,,,,,,,,,
rxn06075_c0,PSPTO_1671 and PSPTO_1661,,,,,,,,,,,,,,,
rxn06076_c0,PSPTO_1671 and PSPTO_1661,,,,,,,,,,,,,,,
rxn08094_c0,PSPTO_2199 and PSPTO_2200,,,,,,,,,,,,,,,
rxn08527_c0,PSPTO_2195 and PSPTO_2196,,,,,,,,,,,,,,,
rxn09448_c0,PSPTO_4097 or PSPTO_4098,,,,,,,,,,,,,,,
rxn09449_c0,PSPTO_4097 or PSPTO_4098,,,,,,,,,,,,,,,
rxn09450_c0,PSPTO_4097 or PSPTO_4098,,,,,,,,,,,,,,,
rxn10042_c0,PSPTO_5598 and PSPTO_5604 and PSPTO_5603 and PSPTO_5600,,,,,,,,,,,,,,,
rxn10113_c0,PSPTO_1325 and PSPTO_1326 and PSPTO_1327 and PSPTO_1329,,,,,,,,,,,,,,,
rxn10122_c0,PSPTO_3377 and PSPTO_3376 and PSPTO_3375 and PSPTO_3374 and PSPTO_3371 and PSPTO_3370 and PSPTO_3369 and PSPTO_3368 and PSPTO_3367,,,,,,,,,,,,,,,
rxn10168_c0,PSPTO_2242 and PSPTO_2244       ,,,,,,,,,,,,,,,
rxn10214_c0,PSPTO_0187 or PSPTO_4354,,,,,,,,,,,,,,,
rxn10215_c0,PSPTO_0187 or PSPTO_4354,,,,,,,,,,,,,,,
rxn10343_c0,PSPTO_5279 or PSPTO_0750,,,,,,,,,,,,,,,
rxn10474_c0,PSPTO_1846 or PSPTO_4807,,,,,,,,,,,,,,,
rxn12206_c0,PSPTO_5085 and PSPTO_5083,,,,,,,,,,,,,,,
rxn12848_c0,PSPTO_4562 and PSPTO_4564 and PSPTO_2572,,,,,,,,,,,,,,,
rxn12849_c0,PSPTO_4562 and PSPTO_4564 and PSPTO_2572,,,,,,,,,,,,,,,
rxn12850_c0,PSPTO_4562 and PSPTO_4564 and PSPTO_2572,,,,,,,,,,,,,,,
rxn12851_c0,PSPTO_4562 and PSPTO_4564 and PSPTO_2572,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,  
