,0
0,pst:PSPTO_1544
1,pst:PSPTO_3721
2,pst:PSPTO_3830
3,pst:PSPTO_3833
4,pst:PSPTO_5081
5,pst:PSPTO_0062
6,pst:PSPTO_0073
7,pst:PSPTO_0075
8,pst:PSPTO_0080
9,pst:PSPTO_0082
10,pst:PSPTO_0083
11,pst:PSPTO_0084
12,pst:PSPTO_0085
13,pst:PSPTO_0092
14,pst:PSPTO_0095
15,pst:PSPTO_0096
16,pst:PSPTO_0101
17,pst:PSPTO_0103
18,pst:PSPTO_0109
19,pst:PSPTO_0112
20,pst:PSPTO_0118
21,pst:PSPTO_0125
22,pst:PSPTO_0128
23,pst:PSPTO_0129
24,pst:PSPTO_0130
25,pst:PSPTO_0165
26,pst:PSPTO_0168
27,pst:PSPTO_0169
28,pst:PSPTO_0170
29,pst:PSPTO_0173
30,pst:PSPTO_0177
31,pst:PSPTO_0178
32,pst:PSPTO_0182
33,pst:PSPTO_0186
34,pst:PSPTO_0187
35,pst:PSPTO_0209
36,pst:PSPTO_0218
37,pst:PSPTO_0221
38,pst:PSPTO_0224
39,pst:PSPTO_0225
40,pst:PSPTO_0257
41,pst:PSPTO_0259
42,pst:PSPTO_0272
43,pst:PSPTO_0280
44,pst:PSPTO_0300
45,pst:PSPTO_0301
46,pst:PSPTO_0305
47,pst:PSPTO_0308
48,pst:PSPTO_0309
49,pst:PSPTO_0310
50,pst:PSPTO_0311
51,pst:PSPTO_0316
52,pst:PSPTO_0317
53,pst:PSPTO_0323
54,pst:PSPTO_0325
55,pst:PSPTO_0338
56,pst:PSPTO_0346
57,pst:PSPTO_0359
58,pst:PSPTO_0363
59,pst:PSPTO_0364
60,pst:PSPTO_0366
61,pst:PSPTO_0383
62,pst:PSPTO_0385
63,pst:PSPTO_0387
64,pst:PSPTO_0390
65,pst:PSPTO_0396
66,pst:PSPTO_0397
67,pst:PSPTO_0401
68,pst:PSPTO_0405
69,pst:PSPTO_0410
70,pst:PSPTO_0417
71,pst:PSPTO_0418
72,pst:PSPTO_0420
73,pst:PSPTO_0434
74,pst:PSPTO_0437
75,pst:PSPTO_0441
76,pst:PSPTO_0443
77,pst:PSPTO_0455
78,pst:PSPTO_0458
79,pst:PSPTO_0460
80,pst:PSPTO_0463
81,pst:PSPTO_0480
82,pst:PSPTO_0486
83,pst:PSPTO_0487
84,pst:PSPTO_0488
85,pst:PSPTO_0489
86,pst:PSPTO_0490
87,pst:PSPTO_0495
88,pst:PSPTO_0498
89,pst:PSPTO_0500
90,pst:PSPTO_0510
91,pst:PSPTO_0511
92,pst:PSPTO_0512
93,pst:PSPTO_0513
94,pst:PSPTO_0517
95,pst:PSPTO_0518
96,pst:PSPTO_0542
97,pst:PSPTO_0543
98,pst:PSPTO_0548
99,pst:PSPTO_0554
100,pst:PSPTO_0566
101,pst:PSPTO_0567
102,pst:PSPTO_0568
103,pst:PSPTO_0592
104,pst:PSPTO_0593
105,pst:PSPTO_0594
106,pst:PSPTO_0598
107,pst:PSPTO_0601
108,pst:PSPTO_0604
109,pst:PSPTO_0609
110,pst:PSPTO_0611
111,pst:PSPTO_0659
112,pst:PSPTO_0660
113,pst:PSPTO_0676
114,pst:PSPTO_0678
115,pst:PSPTO_0690
116,pst:PSPTO_0691
117,pst:PSPTO_0692
118,pst:PSPTO_0695
119,pst:PSPTO_0698
120,pst:PSPTO_0699
121,pst:PSPTO_0701
122,pst:PSPTO_0722
123,pst:PSPTO_0728
124,pst:PSPTO_0730
125,pst:PSPTO_0740
126,pst:PSPTO_0744
