ids,0,1,2,3,4,5,6,7,8,9
frozenset({'PSPTO_0698'}),-7.48154709351479e-13,-2.112966323947334e-14,4.148753653004581e-14,-4.412451175183855e-14,5.190108044443139e-14,-2.176093236457541e-13,3.248875972098739e-13,-7.287911924034922e-14,-1.159743730007108e-13,0.0
frozenset({'PSPTO_0699'}),1.128680318393564e-13,7.433673707989478e-13,-8.733939275796881e-14,6.954051336565527e-14,-4.005317189160143e-14,-3.668204140299382e-15,1.272226803149171e-13,1.527327734225818e-29,0.0,-1.95139961339129e-12
frozenset({'PSPTO_0701'}),78.22490725136113,42.79350943842818,80.93254484304607,96.5774661325545,78.25964348398884,104.1060495968562,166.0490106564983,195.971563152005,99.6876132170708,97.06463909431756
frozenset({'PSPTO_0722'}),77.07735321622538,42.79350943842804,80.93254484294683,96.57746613255604,78.25964348398722,104.1060495968564,166.0490106564974,195.971563152005,99.68761321707049,97.06463909431781
frozenset({'PSPTO_0726'}),78.22490725136699,2.234181115171882e-13,80.9325448430434,3.461555735293602e-12,78.25964348398752,104.1060495968564,-8.075372858971082e-11,0.0,-2.337500139195305e-15,97.06463909431653
frozenset({'PSPTO_0727'}),78.22490725136716,0.0,80.93254484304364,4.111170444334935e-13,78.2596434839869,104.1060495968553,-8.159574792983665e-14,-1.15533158905687e-14,-8.166019701123292e-14,97.06463909431754
frozenset({'PSPTO_0728'}),78.22457366181933,42.79350943842746,80.93254484304471,96.57746613255682,78.25964348398595,104.1060495968571,166.0490106564978,195.9715631520046,99.68761321707106,97.06463909431868
frozenset({'PSPTO_0730'}),78.224907251365,42.79350943842851,1.2917650182831e-14,71.86004454337166,-4.766560840731263e-12,3.141602919254711e-11,166.049010656498,195.9715631520048,-9.45981074513037e-11,2.332989069939429e-11
frozenset({'PSPTO_0740'}),-5.619678729077992e-14,1.123077229919598e-14,1.216848408269915e-13,4.606194303303183e-14,-2.95657312536254e-13,1.698419427970957e-13,-1.814135166142059e-12,195.9715631520052,3.520129218072597e-14,4.479310320883908e-15
frozenset({'PSPTO_0744'}),78.2249072513647,42.79350943842801,80.93254484304424,96.57746613255752,78.25964348398534,104.1060495968571,166.0490106564979,195.9715631520041,99.68761321707088,97.0646390943184
frozenset({'PSPTO_0750'}),78.2249072513668,42.79350943842793,80.93254484304371,96.57746613255622,78.25964348398571,104.1060495968562,166.0490106564978,195.9715631520048,99.68761321707083,97.06463909431692
frozenset({'PSPTO_0764'}),0.0,-5.239116591211574e-14,3.353509368084436e-14,7.645219466195884e-13,-6.017625793819427e-14,5.282473051710665e-14,-3.562410919078025e-13,3.932859482613754e-13,-2.062403571678435e-15,-1.090811311196466e-13
frozenset({'PSPTO_0766'}),78.22490725134485,42.79350943842873,80.93254484304401,96.57746613255573,78.25964348398557,104.1060495968549,166.049010656498,195.9715631520024,99.68761321707025,97.06463909431909
frozenset({'PSPTO_0772'}),78.2038217209955,42.79350943842861,80.93254484304431,96.57746613255605,78.25964348398608,104.1060495968543,164.1231908500243,195.7953666496352,99.68761321707154,96.94735088188379
frozenset({'PSPTO_0774'}),73.3148978532432,-9.535699750896282e-12,-2.610832057799251e-11,-2.736603753586209e-11,74.33087243168083,104.0842715251465,-2.331506719958674e-11,195.920795350892,99.64224096280248,97.04210187650436
frozenset({'PSPTO_0775'}),78.22490725136667,42.79350943842799,80.932544843044,96.57746613255551,78.25964348398445,104.1060495968566,166.049010656498,195.9715631520049,99.68761321706947,97.06463909431771
frozenset({'PSPTO_0782'}),78.22490725136014,42.79350943842779,80.9325448430452,96.57746613255597,78.25964348398658,104.1060495968558,166.0490106564981,195.9715631520045,99.68761321706832,97.06463909431753
frozenset({'PSPTO_0783'}),78.2249072513672,42.79350943842903,80.93254484304266,96.5774661325582,78.25964348398688,104.1060495968511,166.0490106564976,195.9715631520047,99.68761321706106,97.06463909431776
frozenset({'PSPTO_0787'}),78.21501837215273,42.78827191570571,80.92756320015623,96.56935247566382,78.25136453722577,104.0986310913316,166.0302221197274,195.9715631520041,99.67833774552032,97.0561942209872
frozenset({'PSPTO_0800'}),78.22490725136667,42.79350943842821,80.93254484304774,96.5774661325557,78.25964348398622,104.1060495968569,166.0490106564991,195.9715631520049,99.68761321707173,97.06463909431773
frozenset({'PSPTO_0805'}),1.39665681901003e-15,-2.409166394236817e-14,80.93254484304394,96.57746613255685,78.25964348398561,104.1060495968561,166.0490106564981,195.9715631520058,99.68761321707044,-2.869383691392438e-14
frozenset({'PSPTO_0809'}),-1.141629225049363e-13,1.741768691539239e-14,-6.508526318880224e-14,8.8463933977862e-14,-2.798237703915429e-13,-6.810697836065068e-15,-1.596720469920295e-13,1.275634583850442e-12,-3.616233670524929e-13,-6.448166348844918e-14
frozenset({'PSPTO_0817'}),78.22490725136706,42.79350943842707,69.73413089194626,96.57746613255917,78.25964348398657,104.1060495968555,166.0490106564977,195.9715631520066,99.68761321706943,97.06463909431768
frozenset({'PSPTO_0873'}),78.22490725138238,42.79350943842827,80.93254484304444,96.57746613255655,78.25964348398715,104.1060495968564,166.0490106564979,195.9715631520056,99.6876132170712,97.06463909431808
frozenset({'PSPTO_0885'}),78.22490725136461,42.79350943842795,80.93254484304487,96.5774661325568,78.25964348398688,104.1060495968569,166.0490106564975,195.9715631520057,99.68761321707079,97.06463909431851
frozenset({'PSPTO_0886'}),78.22490725136758,42.79350943842802,80.93254484304404,96.57746613255682,78.25964348398665,104.1060495968565,166.0490106564983,195.9715631520065,99.6876132170707,97.06463909431848
frozenset({'PSPTO_0887'}),78.22490725136662,42.79350943842821,80.9325448430436,96.57746613255556,78.25964348398672,104.1060495968561,166.0490106564977,195.9715631520046,99.6876132170697,97.06463909431805
frozenset({'PSPTO_0888'}),78.22490725136714,42.79350943842803,80.93254484304067,96.5774661325559,78.25964348398767,104.1060495968554,166.0490106564981,195.9715631520051,99.68761321707139,97.06463909431778
frozenset({'PSPTO_0889'}),78.2249072513665,42.79350943842874,80.9325448430453,96.57746613255588,78.25964348398655,104.1060495968722,166.0490106564986,195.9715631520049,99.68761321707153,97.06463909431814
frozenset({'PSPTO_0890'}),78.22490725136683,42.79350943842876,80.93254484304384,96.57746613255625,78.25964348398689,104.1060495968566,166.0490106564999,195.9715631520047,99.68761321706958,97.06463909431761
frozenset({'PSPTO_0917'}),78.22490725136684,42.79350943842723,80.93254484304643,0.0,-2.221128139077972e-14,7.16197304328304e-14,166.0490106564984,195.9715631520049,-1.429957068463314e-14,1.997130362342524e-13
frozenset({'PSPTO_0923'}),6.766823179754682e-13,-5.375779396414628e-12,-5.640209158067934e-12,-4.438915307847671e-11,-1.96693057022022e-11,1.313030683723697e-11,-2.506759031664365e-11,-2.818406993140058e-11,7.458763982379148e-14,-5.111290834142402e-13
frozenset({'PSPTO_0948'}),1.327412612329561e-11,-6.33016214742396e-14,-4.813805110952118e-12,-4.807567616391198e-11,-9.905175432173592e-11,5.468384941898737e-12,7.634458148665014e-11,-2.313588669704328e-12,3.724011010307272e-11,4.410659454361211e-12
frozenset({'PSPTO_0954'}),72.40357699158993,41.39776756190333,80.93254484304366,0.0,-1.691626817139382e-14,104.1060495968564,151.5080214122624,175.5531923602574,85.87174470868636,95.53983360887969
frozenset({'PSPTO_0955'}),75.9182116724187,42.79350943842802,80.93254484304737,90.40468588236276,78.25964348398654,104.1060495968566,166.0490106564984,195.9715631520047,99.68761321707093,97.06463909431773
frozenset({'PSPTO_0956'}),75.91821167244049,42.79350943842799,80.9325448430441,90.40468588236764,78.25964348398736,104.1060495968568,166.0490106564997,185.6572703545307,86.64660786838016,97.06463909431751
frozenset({'PSPTO_0957'}),2.616141892375185e-13,42.79350943842751,7.863872646457119e-14,-1.203060374737205e-14,78.25964348398672,-8.41354082581835e-13,165.0806742276469,195.9715631520135,1.160163741864594e-13,-6.806773229263753e-13
frozenset({'PSPTO_0959'}),76.10093666357079,41.82129690721409,80.93254484304347,92.5710690815659,77.53861924447092,104.1060495968566,147.7360764060128,185.87985073439,90.05463357799347,97.06463909431996
frozenset({'PSPTO_0960'}),8.283998930926851e-12,2.240539073689599e-12,2.260295918361368e-11,-2.86680114956439e-11,-3.599815256416153e-11,-3.358865290202385e-11,8.666110411624186e-11,-2.576733560557635e-11,-9.526977022198173e-12,1.474919920949888e-11
frozenset({'PSPTO_0961'}),8.472430336591115e-14,42.79350943842738,1.642613267230125e-11,-9.547654802308038e-12,-4.365028937364274e-11,-3.431054837164306e-11,-3.106079323545315e-12,2.65575710383696e-11,1.321183528858181e-11,8.695088756854443e-12
frozenset({'PSPTO_0962'}),78.22490725136524,42.79350943833472,80.93254484304455,96.57746613255766,78.25964348398715,104.1060495968572,166.0490106564897,195.9715631520037,99.687613217071,97.06463909431812
frozenset({'PSPTO_0967'}),-7.511019611800652e-14,1.971278936883308e-13,80.9325448430438,96.57746613255622,78.25964348398581,104.1060495968568,166.0490106564978,-9.453248693316651e-15,99.6876132170705,97.06463909431736
frozenset({'PSPTO_0981'}),77.5514103233742,42.11871496543984,80.93254484304441,96.50985851964579,78.2384906288192,104.0827492598332,163.8304642583608,195.9172469220006,99.68610856936542,97.04052658640865
frozenset({'PSPTO_0982'}),77.5514103233742,42.1187149654403,80.93254484304555,96.50985851964465,78.23849062881901,104.0827492598328,163.8304642583609,195.9172469220007,99.68610856936546,97.04052658640893
frozenset({'PSPTO_0984'}),78.22490725136706,42.7935094384269,80.93254484304364,96.5774661325592,78.2596434839869,104.1060495968553,166.0490106564976,195.9715631520091,99.68761321706926,97.06463909431754
frozenset({'PSPTO_1005'}),78.22490725136645,42.79350943842885,80.93254484304391,96.57746613255608,78.25964348398614,104.1060495968566,166.0490106564978,195.9715631520062,99.68761321707045,97.06463909431815
frozenset({'PSPTO_1010'}),78.22490725136507,42.79350943842897,80.93254484304445,96.57746613255598,78.25964348398594,104.1060495968561,166.0490106564979,195.9715631520048,99.68761321707159,97.06463909431818
frozenset({'PSPTO_1041'}),78.2249072513718,42.79350943842788,80.93254484304424,96.57746613255624,78.259643483986,104.1060495968559,166.0490106564978,195.971563152005,99.68761321707045,97.06463909431713
frozenset({'PSPTO_1052'}),78.22490725135887,42.7935094384283,80.93254484304099,96.57746613254633,78.2596434839865,104.1060495968566,166.0490106564985,195.9715631520051,99.68761321707157,97.06463909431717
frozenset({'PSPTO_1053'}),75.93513764068788,42.79350943842068,78.41567168663315,91.22761350064145,77.92405293910274,102.0239286049187,166.0490106564992,195.9715631520041,99.20186452217138,97.06463909431827
frozenset({'PSPTO_1056'}),78.22490725136623,42.79350943842779,80.93254484304308,96.57746613255604,78.25964348398624,104.1060495968566,166.049010656497,195.9715631520049,99.68761321707025,97.06463909431776
frozenset({'PSPTO_1077'}),1.001237365639109e-13,0.0,-2.472569695599984e-14,1.286641644300004e-13,3.262771159384076e-13,-6.727371624583125e-14,-4.364600906646894e-14,3.430494223740558e-14,,
frozenset({'PSPTO_1078'}),6.142630794546287e-11,7.226399922120333e-14,-1.422131401457436e-13,-5.174422373949806e-14,-1.478852185642839e-13,-9.630279736240905e-14,-1.281499629985794e-12,2.117834462914116e-14,1.196107057219239e-12,-9.865644292275881e-14
frozenset({'PSPTO_1079'}),1.247216116857522e-14,-7.006884490788819e-13,-2.77672993341084e-15,-4.136717103075943e-15,3.179070955504876e-14,1.690907975264615e-14,-1.14245672568723e-13,2.211974975610504e-13,-2.903913732988204e-15,-9.309671975748179e-14
frozenset({'PSPTO_1080'}),1.369027867287574e-13,2.732826980973385e-14,1.08337155987499e-13,1.56740056637183e-14,-1.074036385991162e-13,0.0,1.798782493440184e-14,9.247733792512848e-14,-1.82790271682179e-14,
frozenset({'PSPTO_1081'}),2.628729535230393e-13,-5.754291799919548e-12,2.061190490713865e-14,9.827718530798908e-14,-9.859014570952261e-14,-8.746387850460634e-14,-9.153003768861576e-13,-4.421462143934885e-14,3.433199878331312e-14,1.104992385824339e-13
frozenset({'PSPTO_1104'}),2.630428892338953e-11,-5.016332988540886e-12,6.193675574644292e-13,-2.037336561215656e-11,-5.94707059238127e-12,104.106049596856,166.0490106564976,-7.014268305175065e-12,-3.575291850780142e-12,-2.768485754608992e-10
frozenset({'PSPTO_1105'}),-6.34763224874307e-13,-3.76817706514762e-14,-6.240108244529634e-14,2.707832461677903e-13,-2.416209272423913e-13,2.568932351580639e-14,0.0,1.815137655728189e-14,-1.326409238051359e-14,
frozenset({'PSPTO_1108'}),78.22490725136333,42.7935094384281,80.9325448430446,96.57746613255541,78.25964348398577,104.1060495968563,166.0490106564983,195.9715631520048,99.68761321707125,97.06463909431686
frozenset({'PSPTO_1112'}),78.22490725137071,42.79350943842823,80.93254484304465,96.57746613256006,78.25964348398756,104.1060495968557,166.0490106564977,195.8417379777637,99.68761321707031,97.06463909431812
frozenset({'PSPTO_1128'}),-1.102835845345797e-14,1.014513300596571e-14,4.037068921554838e-14,-2.620118427345441e-13,-2.803732002351274e-14,-2.216771944857745e-14,9.627198228308631e-12,0.0,5.360959600753137e-12,
frozenset({'PSPTO_1131'}),78.2249072513647,42.79350943842801,80.93254484304424,96.57746613255752,78.25964348398534,104.1060495968571,166.0490106564979,195.9715631520041,99.68761321707088,97.06463909431827
frozenset({'PSPTO_1135'}),78.22490725136717,42.79350943842771,80.93254484304504,96.57746613255597,1.40186101620605e-13,6.780654058610422e-14,166.0490106564962,195.9715631520052,99.68761321707078,3.039227229496625e-14
frozenset({'PSPTO_1136'}),67.92631622395923,42.79350943842891,79.10391161689047,4.545958542753286e-11,78.21431572772457,104.1060495968538,166.0490106564977,195.9715631520053,3.972018402150242e-15,95.06326018806449
frozenset({'PSPTO_1148'}),-2.641054944561588e-14,3.451293547684327e-15,5.226301421325059e-15,-1.542121103263404e-13,7.451802774833095e-13,-1.66434235984074e-13,-3.111322849789835e-14,-4.187985872591786e-14,-1.423562691070562e-14,8.909212772609838e-14
frozenset({'PSPTO_1153'}),78.22490725136754,42.79350943842202,1.909904218647572e-13,1.220786039625083e-14,0.0,8.741426630788066e-13,8.041070886792993e-13,99.68761321707098,97.06463909431784,
frozenset({'PSPTO_1156'}),78.22490725136674,42.79350943843027,80.93254484304533,96.57746613255564,78.25964348398625,104.1060495968561,166.0490106564978,195.9715631520045,99.68761321706906,97.06463909431751
frozenset({'PSPTO_1169'}),59.85823172916725,42.22311892088219,76.32454322554126,92.39906733930451,5.746925588833596e-14,100.8208482505391,112.7584665110956,175.7402730117786,89.41026482468976,92.29138757127824
frozenset({'PSPTO_1174'}),78.22490725136531,42.79350943842817,80.93254484304256,96.57746613255576,78.25964348398564,104.1060495968551,166.049010656498,195.9715631520045,99.6876132170713,97.06463909431739
frozenset({'PSPTO_1178'}),78.22490725136649,42.79350943842723,80.9325448430486,96.57746613255823,78.25964348398661,104.1060495968561,144.1949462396776,3.205404856176802e-09,99.68761321708361,97.06463909431801
frozenset({'PSPTO_1182'}),78.22490725136723,42.79350943842847,80.93254484304434,96.57746613255573,78.25964348398617,104.1060495968565,166.049010656498,195.9715631520047,99.68761321707007,97.06463909431753
frozenset({'PSPTO_1196'}),78.22490725136915,42.79350943842857,80.93254484304325,96.57746613255739,78.2596434839873,104.1060495968557,166.0490106564977,195.9715631520045,99.68761321707126,97.06463909431717
frozenset({'PSPTO_1207'}),78.22490725137484,42.79350943842246,80.93254484304539,96.57746613255831,78.25964348398679,104.106049596842,166.049010656498,195.9715631520033,99.68761321707144,97.06463909431814
frozenset({'PSPTO_1243'}),78.2249072513668,42.7935094384279,80.93254484304472,96.57746613255716,78.25964348398635,104.106049596857,166.0490106564981,195.971563152139,99.68761321707045,97.064639094317
frozenset({'PSPTO_1287'}),59.58124162895277,24.67583734778925,62.94753487792316,85.89701607149574,66.60534463003037,89.1688296177633,146.4056689799858,185.5702016109992,80.40592283749507,80.36381833680639
frozenset({'PSPTO_1288'}),78.22490725136701,42.79350943842763,80.93254484304458,96.57746613255675,78.25964348398846,104.1060495968552,166.0490106564984,195.971563152005,99.6876132170713,97.0646390943178
frozenset({'PSPTO_1289'}),78.22490725136718,42.79350943842751,80.93254484304411,92.57106908156544,77.53861924447112,104.1060495968566,157.2322490287148,195.9715631520061,99.6876132170707,97.06463909431801
frozenset({'PSPTO_1292'}),78.22490725136588,42.79350943842795,80.93254484304421,92.63797702301157,77.53479088163999,104.1060495968562,157.8786583734783,195.9715631520037,97.28148686302177,97.06463909431841
frozenset({'PSPTO_1293'}),75.8250333447761,42.79350943842847,80.93254484304494,92.63797702301042,72.7577259604159,103.5565058776999,157.8786583734775,195.9715631520045,97.28148686302026,97.0646390943174
frozenset({'PSPTO_1294'}),75.82503334477373,42.79350943842827,80.93254484304383,92.63797702300948,72.75772596041617,103.5565058776952,157.8786583734513,195.9715631520045,97.28148686302023,97.0646390942924
frozenset({'PSPTO_1295'}),75.82503334477421,42.79350943842831,80.93254484304315,92.63797702301103,72.75772596041594,103.5565058776812,157.8786583734773,195.9715631520049,97.28148686302079,97.06463909431835
frozenset({'PSPTO_1302'}),78.22490725136915,42.79350943842857,80.93254484304548,96.57746613255838,78.2596434839873,104.1060495968557,166.0490106564977,195.9715631520045,99.68761321707126,97.06463909431717
frozenset({'PSPTO_1325'}),73.81079607038643,38.1763072784969,78.76233803986234,95.33127253506423,77.62734004715439,102.0239286049183,166.0490106564982,195.9715631520054,99.68761321707063,97.06463909431851
frozenset({'PSPTO_1326'}),73.81079607038653,38.17630727849659,78.76233803994752,95.33127253506414,77.62734004715306,102.023928604919,166.0490106564968,195.9715631520049,99.68761321707085,97.06463909431758
frozenset({'PSPTO_1327'}),73.81079607038774,38.17630727849683,78.76233803992497,95.33127253506538,77.62734004715337,102.0239286049185,166.0490106564951,195.971563152005,99.6876132170722,97.06463909431778
frozenset({'PSPTO_1329'}),73.81079607038734,38.17630727849672,78.76233803992545,95.33127253506416,77.62734004715259,102.0239286049186,166.0490106564992,195.971563152026,99.68761321706978,97.06463909431822
frozenset({'PSPTO_1332'}),77.77842764392364,41.85022038419652,80.6486786483898,96.22943118827241,77.73884104154085,103.7171198992882,165.3629756974387,195.3671828474193,99.32709988065315,96.74906041950547
frozenset({'PSPTO_1349'}),78.22490725136674,42.79350943842988,80.93254484304433,96.57746613255644,78.25964348398692,104.1060495968536,166.0490106564985,195.9715631520053,99.68761321707159,97.06463909431766
frozenset({'PSPTO_1354'}),78.22490725136664,42.793509438423,80.9325448430439,96.57746613255632,78.25964348398685,104.1060495968569,166.0490106564979,195.9715631520078,99.68761321707031,97.06463909431719
frozenset({'PSPTO_1356'}),78.2249072513667,42.79350943842773,80.93254484304515,96.57746613255652,78.25964348398617,104.1060495968562,166.0490106564988,195.9715631520044,99.68761321707099,97.06463909431784
frozenset({'PSPTO_1361'}),78.22490725136629,42.79350943842791,80.93254484304424,96.57746613255513,78.25964348398658,104.1060495968559,166.0490106564976,195.9715631520039,99.68761321707049,97.06463909431469
frozenset({'PSPTO_1421'}),78.22490725136628,42.79350943842751,80.93254484304565,96.5774661325564,78.25964348398672,104.1060495965848,166.0490106564989,195.9715631520025,99.6876132170715,97.06463909431803
frozenset({'PSPTO_1428'}),1.72787616966796e-13,42.79341818222172,80.93221190163305,3.882579301691813e-13,78.25951612838138,104.105727319595,-3.553564843698472e-12,195.9706384619591,1.229734376157007e-13,97.0646390943106
frozenset({'PSPTO_1430'}),-2.259529354962073e-12,2.149319032084103e-13,-3.932592451254522e-13,-3.090224551584271e-14,-1.988095615006592e-12,-1.449963920237046e-12,2.491187907063689e-13,-3.792835606372872e-13,8.1839199487508e-13,-2.102678521178959e-14
frozenset({'PSPTO_1434'}),3.983429808804833e-12,-2.625330778516693e-14,-6.484534688753095e-15,-3.301262591952625e-15,0.0,-2.862705722317355e-14,3.999768983531485e-13,-1.161066180524041e-13,1.155935522543734e-13,7.711590623342004e-14
frozenset({'PSPTO_1440'}),78.2249072513668,42.79350943842799,80.93254484304451,96.57746613255703,78.25964348398705,104.1060495968563,166.0490106564989,195.971563152005,99.68761321707058,97.06463909431788
frozenset({'PSPTO_1444'}),78.22490725136547,42.79350943842804,80.93254484304495,96.57746613255604,78.25964348398722,104.1060495968564,166.0490106564974,195.971563152005,99.68761321707049,97.06463909431781
frozenset({'PSPTO_1449'}),59.17219420897435,2.598949879871343e-12,-6.40488473652772e-13,0.0,1.211729636511126e-13,-2.148591912984912e-13,5.278243791827485e-11,1.25744437536782e-13,1.321876090842599e-13,-6.098746768937681e-14
frozenset({'PSPTO_1450'}),78.22490725136234,-6.793369705246569e-13,80.93254484304332,96.57746613255618,78.25964348398588,104.1060495968565,166.0490106564969,195.9715631519955,99.68761321707085,97.06463909431778
frozenset({'PSPTO_1455'}),78.22490725136731,42.79350943842653,80.9325448430453,96.57746613255576,78.25964348398742,104.1060495968558,166.0490106564982,195.9715631520057,99.68761321707105,97.06463909431815
frozenset({'PSPTO_1459'}),-3.165617288186371e-14,5.665662027833644e-11,1.453138769799146e-11,1.017895131369748e-11,-7.000467210364745e-12,1.307586204436727e-11,-3.106152003602007e-13,-3.781117560520838e-14,2.144624277884785e-12,2.178668597747371e-11
frozenset({'PSPTO_1468'}),78.22490725136714,42.79350943842839,8.415768545186507e-12,2.846125240856624e-12,1.079538645855719e-11,-1.359805185719868e-11,166.0490106564969,195.9715631520045,-4.687410657593663e-12,-6.450127976553258e-13
frozenset({'PSPTO_1480'}),77.5796853420123,42.78863029227904,80.70224119629258,96.57595577767663,78.24727424758463,104.0862052965052,166.0490106564982,195.9715631520057,99.68761321707105,7.941856094032275e-14
frozenset({'PSPTO_1508'}),78.2249072513622,42.79350943842856,80.93254484304437,96.57746613255556,78.25964348398671,104.1060495968577,150.0424833943362,195.9715631520054,99.68761321707068,97.0646390943184
frozenset({'PSPTO_1509'}),4.634712819850186e-10,7.738862092216112e-11,80.75036305301664,90.54913292434813,4.367632293157033e-12,104.0446567643,152.6312001635853,185.6152945838647,92.60855822275992,95.9641663801166
frozenset({'PSPTO_1520'}),0.0,-9.47273792622918e-14,1.974436565856338e-14,-3.536831206142736e-14,-1.333922229222209e-14,-5.717806370529737e-14,-9.506275237110149e-14,-7.690738850743687e-15,3.728455650861715e-13,
frozenset({'PSPTO_1523'}),78.2249072513665,42.79350943842874,80.9325448430453,96.57746613255588,78.25964348398655,104.1060495968722,166.0490106564986,195.9715631520049,99.68761321707153,97.06463909431814
frozenset({'PSPTO_1536'}),-1.475670949966537e-12,-1.081771458430478e-12,2.211300284952236e-14,-5.150852122289901e-14,1.404598260109613e-13,3.00763069947056e-13,2.548387151735518e-14,8.704678382696572e-13,1.45318700933311e-13,1.382039960476644e-12
frozenset({'PSPTO_1538'}),1.606512878749408e-15,0.0,-3.894591527680015e-13,-6.265732351266584e-15,-1.340983875276975e-13,3.594969311855635e-14,3.516794918259754e-13,-1.255854637458718e-13,1.200837769154745e-13,1.744082603910008e-14
frozenset({'PSPTO_1539'}),3.073333697787227e-15,-7.581062804029738e-14,-8.188579150995579e-13,7.037376103577613e-15,-3.190590231883323e-13,-7.775339243102804e-15,-4.039055040625627e-13,3.603349080737021e-13,-7.925238696201544e-15,0.0
frozenset({'PSPTO_1540'}),3.497451869944252e-12,8.913831777864892e-15,-2.024693756695009e-14,-3.780717339602613e-14,1.775523136952179e-13,2.638371597663895e-13,-2.223025101737691e-13,3.462480110544065e-13,-6.02220379937453e-14,-2.053477913273161e-13
frozenset({'PSPTO_1542'}),5.328941262146954e-14,0.0,2.711661557868867e-30,4.620196227827614e-13,-1.187158980984087e-13,2.975188829029725e-14,-2.948406696217461e-14,2.325694750092494e-14,6.135992917805335e-15,
frozenset({'PSPTO_1546'}),2.481522097924423e-15,1.610152622609213e-14,8.263266729723021e-14,4.781400626673736e-16,0.0,-3.047429048026645e-14,-3.0383970472722e-13,-1.369363010458154e-13,-9.744737329867649e-14,-4.102055288761463e-14
frozenset({'PSPTO_1547'}),8.150185120438903e-14,-3.696135721929358e-14,1.368732104496847e-14,9.757553721858605e-15,1.90317755802548e-13,7.252933706855141e-14,1.195945915802103e-12,-5.210478925853929e-12,-1.633841983652682e-14,-1.63043772958722e-13
frozenset({'PSPTO_1550'}),78.22490725136754,42.79350943842202,80.93254484304232,96.57746613255622,78.25964348398612,104.1060495968558,166.0490106564997,195.9715631520041,99.68761321707098,97.06463909431784
frozenset({'PSPTO_1552'}),-8.055469622911229e-15,-1.359589691782584e-14,-1.188125316567351e-13,1.654125303244019e-13,1.976525111446421e-13,5.405892276988669e-14,0.0,-2.140191366710201e-14,-4.105563646130928e-16,
frozenset({'PSPTO_1553'}),7.346306867392494e-14,-4.441244869129631e-14,-3.790905141245285e-14,3.033413621687755e-14,4.897282419231089e-14,6.160856577545156e-13,-2.940580166627427e-14,-3.057746896760918e-13,-2.524028049967449e-15,-7.927004950028172e-14
frozenset({'PSPTO_1554'}),59.58124162895545,24.75910188937632,62.94753487792352,89.16832563961167,75.67204075767546,94.55018525745147,150.0424833943361,195.971563152005,80.40592283749481,85.28060237440879
frozenset({'PSPTO_1556'}),-5.018040786485297e-15,1.3008428571517e-13,0.0,-8.241898985333282e-14,3.002163836700009e-13,8.15692789846019e-14,-2.773214037529818e-13,9.823392339830921e-14,6.235144152352704e-14,-3.430494223740558e-14
frozenset({'PSPTO_1558'}),78.22490725136662,42.79350943842821,80.93254484304774,93.6384151377867,66.18784252508073,84.10718816925835,159.7037793453834,195.9715631520049,99.68761321707173,97.06463909431773
frozenset({'PSPTO_1560'}),-3.506264347326506e-12,-8.68700804392881e-15,1.507441968840173e-13,8.657486702679586e-14,2.843885796412802e-13,-1.935014403697563e-13,-1.035810005373092e-13,-7.220413292732698e-14,-1.111253424579128e-14,0.0
frozenset({'PSPTO_1562'}),59.17219420887918,1.738973287415117e-13,5.114879305573207e-12,-3.35863364144744e-10,-2.893756100357736e-13,1.00957825069382e-14,4.02731604472092e-11,-3.373786648984809e-14,2.453648141580516e-13,-4.003059401548236e-14
frozenset({'PSPTO_1582'}),3.072414524223683e-12,-1.388770507386161e-13,-4.454112153216017e-15,-1.707348284609963e-13,1.388205086923732e-14,4.100748314532783e-14,3.67280210577962e-12,-1.905882949509323e-12,4.980632852365185e-14,2.403601411639939e-13
frozenset({'PSPTO_1633'}),78.22490725136721,42.79350943842801,80.932544843055,96.57746613255578,78.25964348398774,104.1060495968558,166.049010656496,195.9715631520047,99.68761321707045,97.06463909431831
frozenset({'PSPTO_1661'}),1.020904554899625e-13,-3.254566899011507e-15,-6.391973855141073e-13,0.0,6.001062518427901e-14,1.064248886725326e-12,-3.03850525440362e-13,4.830995022131138e-14,,
frozenset({'PSPTO_1669'}),78.2249072513663,42.79350943842784,80.93254484304447,96.57746613255662,78.25964348398668,104.1060495968575,166.0490106564974,195.9715631520043,99.68761321707038,97.06463909431928
frozenset({'PSPTO_1670'}),78.2249072513647,42.79350943842801,62.39415900488464,96.57746613255752,78.25964348398534,104.1060495968571,156.5569385264688,185.6572703545287,74.9575580233646,70.99895899445738
frozenset({'PSPTO_1671'}),-4.560003688840893e-14,-7.500709909740816e-14,-4.662008306799326e-14,5.689205547475156e-13,5.106008776091415e-13,1.27859324604359e-10,2.20372212928351e-12,-1.459511130760647e-12,7.265360214492201e-14,0.0
frozenset({'PSPTO_1675'}),9.514873785139544e-13,0.0,4.181111440040742e-14,2.555856122182099e-13,-2.039309551448015e-13,-9.541994290694346e-13,1.461652432688042e-13,-1.401868533818127e-13,-1.903293397416183e-14,-1.475596385140076e-13
frozenset({'PSPTO_1682'}),69.6014744680604,42.79350943842769,75.76623691909397,96.57746613255667,74.52326899220941,104.1060495968568,166.049010656498,195.9715631520093,99.68761321707073,97.02932973867142
frozenset({'PSPTO_1692'}),78.22490725136616,42.79350943842744,80.93254484304397,96.5774661325568,78.25964348398654,104.1060495968568,166.049010656499,195.9715631520044,99.68761321706977,97.06463909431778
