ids,growth,status
frozenset({'PSPTO_2341'}),16.147435897435884,optimal
frozenset({'PSPTO_0159'}),0.0,optimal
frozenset({'PSPTO_2348'}),16.147435897435884,optimal
frozenset({'PSPTO_4410'}),16.147435897435884,optimal
frozenset({'PSPTO_5401'}),-4.481813780498024e-15,optimal
frozenset({'PSPTO_3811'}),16.147435897435884,optimal
frozenset({'PSPTO_4496'}),8.963627560996048e-15,optimal
frozenset({'PSPTO_5251'}),16.147435897435884,optimal
frozenset({'PSPTO_5528'}),16.147435897435884,optimal
frozenset({'PSPTO_0696'}),16.147435897435884,optimal
frozenset({'PSPTO_2680'}),16.147435897435884,optimal
frozenset({'PSPTO_4168'}),16.147435897435884,optimal
frozenset({'PSPTO_4265'}),16.147435897435884,optimal
frozenset({'PSPTO_4399'}),16.147435897435884,optimal
frozenset({'PSPTO_5338'}),-1.6506011792310947e-15,optimal
frozenset({'PSPTO_1547'}),3.891292280037306e-14,optimal
frozenset({'PSPTO_2198'}),16.14743589743595,optimal
frozenset({'PSPTO_4108'}),16.14743589743595,optimal
frozenset({'PSPTO_2281'}),-1.7108228315498354e-13,optimal
frozenset({'PSPTO_0308'}),6.637790663739326e-15,optimal
frozenset({'PSPTO_2200'}),16.14743589743893,optimal
frozenset({'PSPTO_4354'}),16.14743589743893,optimal
frozenset({'PSPTO_1832'}),16.14743589743893,optimal
frozenset({'PSPTO_3702'}),16.14743589743893,optimal
frozenset({'PSPTO_3757'}),16.14743589743893,optimal
frozenset({'PSPTO_2199'}),16.14743589743893,optimal
frozenset({'PSPTO_2618'}),-3.1353525035803915e-15,optimal
frozenset({'PSPTO_0775'}),16.14743589742779,optimal
frozenset({'PSPTO_2737'}),3.4458327743403026e-14,optimal
frozenset({'PSPTO_4922'}),6.815335166499042e-11,optimal
frozenset({'PSPTO_2282'}),1.6370712741163426e-14,optimal
frozenset({'PSPTO_4411'}),16.147435897436445,optimal
frozenset({'PSPTO_0722'}),16.147435897436445,optimal
frozenset({'PSPTO_3833'}),1.8491902606120716e-15,optimal
frozenset({'PSPTO_5171'}),16.147435897442136,optimal
frozenset({'PSPTO_1327'}),16.147435897435567,optimal
frozenset({'PSPTO_1108'}),16.147435897435567,optimal
frozenset({'PSPTO_1760'}),16.147435897435567,optimal
frozenset({'PSPTO_3463'}),16.147435897435567,optimal
frozenset({'PSPTO_3376'}),16.147435897435887,optimal
frozenset({'PSPTO_1859'}),16.147435897435887,optimal
frozenset({'PSPTO_4891'}),16.147435897435887,optimal
frozenset({'PSPTO_1459'}),1.4331184344077795e-12,optimal
frozenset({'PSPTO_1539'}),16.147435897435884,optimal
frozenset({'PSPTO_4686'}),16.147435897435884,optimal
frozenset({'PSPTO_3503'}),16.147435897435884,optimal
frozenset({'PSPTO_0744'}),16.147435897435884,optimal
frozenset({'PSPTO_4866'}),5.879064348045691e-13,optimal
frozenset({'PSPTO_4945'}),16.14743589743588,optimal
frozenset({'PSPTO_2950'}),16.14743589743588,optimal
frozenset({'PSPTO_2046'}),16.14743589743588,optimal
frozenset({'PSPTO_2786'}),16.14743589743588,optimal
frozenset({'PSPTO_3721'}),-2.438702867950451e-15,optimal
frozenset({'PSPTO_0310'}),-7.09278640243468e-15,optimal
frozenset({'PSPTO_1713'}),16.14743589743589,optimal
frozenset({'PSPTO_4825'}),16.14743589743589,optimal
frozenset({'PSPTO_0604'}),-6.34432121176132e-13,optimal
frozenset({'PSPTO_0458'}),16.147435897435482,optimal
frozenset({'PSPTO_1196'}),16.147435897435482,optimal
frozenset({'PSPTO_5393'}),16.147435897435482,optimal
frozenset({'PSPTO_5307'}),16.147435897435482,optimal
frozenset({'PSPTO_2339'}),16.147435897435482,optimal
frozenset({'PSPTO_5178'}),16.147435897435482,optimal
frozenset({'PSPTO_4683'}),16.147435897435482,optimal
frozenset({'PSPTO_4397'}),3.1481107154261814e-15,optimal
frozenset({'PSPTO_1455'}),16.147435897435876,optimal
frozenset({'PSPTO_1756'}),16.147435897435876,optimal
frozenset({'PSPTO_5118'}),5.634434379212469e-15,optimal
frozenset({'PSPTO_2401'}),16.147435897435887,optimal
frozenset({'PSPTO_4680'}),16.147435897435887,optimal
frozenset({'PSPTO_4144'}),16.147435897435887,optimal
frozenset({'PSPTO_0727'}),16.14743589743588,optimal
frozenset({'PSPTO_2913'}),16.14743589743588,optimal
frozenset({'PSPTO_4439'}),-2.6452542523526697e-11,optimal
frozenset({'PSPTO_3733'}),16.14743589743589,optimal
frozenset({'PSPTO_3371'}),16.147435897435894,optimal
frozenset({'PSPTO_5475'}),16.147435897435866,optimal
frozenset({'PSPTO_4170'}),16.147435897435866,optimal
frozenset({'PSPTO_0549'}),16.147435897435866,optimal
frozenset({'PSPTO_5357'}),16.147435897435866,optimal
frozenset({'PSPTO_3517'}),3.042594564774733e-14,optimal
frozenset({'PSPTO_4501'}),1.0783180514936822e-11,optimal
frozenset({'PSPTO_1182'}),16.14743589743589,optimal
frozenset({'PSPTO_4563'}),16.14743589743589,optimal
frozenset({'PSPTO_2210'}),-2.430407896660793e-14,optimal
frozenset({'PSPTO_4921'}),16.147435897435884,optimal
frozenset({'PSPTO_1675'}),-5.400906437023985e-15,optimal
frozenset({'PSPTO_0962'}),16.147435897435894,optimal
frozenset({'PSPTO_5274'}),16.147435897435894,optimal
frozenset({'PSPTO_3022'}),-8.101359655535978e-15,optimal
frozenset({'PSPTO_4828'}),5.117358849080225e-11,optimal
frozenset({'PSPTO_4432'}),16.147435897435898,optimal
frozenset({'PSPTO_0676'}),16.147435897435898,optimal
frozenset({'PSPTO_0750'}),16.147435897435898,optimal
frozenset({'PSPTO_0170'}),-1.3502266092559962e-14,optimal
frozenset({'PSPTO_0800'}),16.14743589743587,optimal
frozenset({'PSPTO_2035'}),16.14743589743587,optimal
frozenset({'PSPTO_0338'}),16.14743589743587,optimal
frozenset({'PSPTO_1207'}),16.14743589743587,optimal
frozenset({'PSPTO_2106'}),16.147435897435884,optimal
frozenset({'PSPTO_5320'}),16.147435897435884,optimal
frozenset({'PSPTO_4110'}),16.147435897435884,optimal
frozenset({'PSPTO_0698'}),1.0465035177462885e-12,optimal
frozenset({'PSPTO_0886'}),16.147435897435884,optimal
frozenset({'PSPTO_1449'}),-2.240906890249012e-15,optimal
frozenset({'PSPTO_1520'}),16.147435897435884,optimal
frozenset({'PSPTO_2163'}),0.0,optimal
frozenset({'PSPTO_3662'}),16.147435897435884,optimal
frozenset({'PSPTO_0092'}),1.768343075744368e-12,optimal
frozenset({'PSPTO_0701'}),16.14743589743586,optimal
frozenset({'PSPTO_2761'}),16.14743589743586,optimal
frozenset({'PSPTO_2788'}),16.14743589743586,optimal
frozenset({'PSPTO_0366'}),16.14743589743586,optimal
frozenset({'PSPTO_1434'}),-3.2214202575025215e-16,optimal
frozenset({'PSPTO_4394'}),-1.6759746577986114e-12,optimal
frozenset({'PSPTO_1890'}),16.14743589743597,optimal
frozenset({'PSPTO_5321'}),16.14743589743597,optimal
frozenset({'PSPTO_1843'}),16.14743589743597,optimal
frozenset({'PSPTO_3924'}),16.14743589743597,optimal
frozenset({'PSPTO_0726'}),16.14743589743596,optimal
frozenset({'PSPTO_5006'}),16.14743589743596,optimal
frozenset({'PSPTO_5358'}),16.14743589743596,optimal
frozenset({'PSPTO_5359'}),16.14743589743596,optimal
frozenset({'PSPTO_4687'}),16.147435897434963,optimal
frozenset({'PSPTO_3880'}),16.147435897434963,optimal
frozenset({'PSPTO_4461'}),16.147435897434963,optimal
frozenset({'PSPTO_4562'}),16.147435897434963,optimal
frozenset({'PSPTO_4402'}),2.3695012446849105e-15,optimal
frozenset({'PSPTO_4098'}),16.147435897434963,optimal
frozenset({'PSPTO_0230'}),16.147435897434963,optimal
frozenset({'PSPTO_0494'}),-1.228699113279606e-15,optimal
frozenset({'PSPTO_0325'}),1.2623411239246354e-15,optimal
frozenset({'PSPTO_1886'}),16.147435897435884,optimal
frozenset({'PSPTO_5461'}),0.0,optimal
frozenset({'PSTPO_3833'}),0.0,optimal
frozenset({'PSPTO_1131'}),16.147435897435884,optimal
frozenset({'PSPTO_2739'}),4.481813780498024e-15,optimal
frozenset({'PSPTO_4363'}),16.147435897435884,optimal
frozenset({'PSPTO_3516'}),16.147435897435884,optimal
frozenset({'PSPTO_5127'}),-4.1456777469606716e-13,optimal
frozenset({'PSPTO_5035'}),0.0,optimal
frozenset({'PSPTO_3950'}),-1.3042078101249249e-12,optimal
frozenset({'PSPTO_3752'}),16.147435897435884,optimal
frozenset({'PSPTO_4895'}),16.147435897435884,optimal
frozenset({'PSPTO_4919'}),16.147435897435884,optimal
frozenset({'PSPTO_5314'}),16.147435897435884,optimal
frozenset({'PSPTO_5339'}),16.147435897435884,optimal
frozenset({'PSPTO_4413'}),16.147435897435884,optimal
frozenset({'PSPTO_4709'}),16.147435897435884,optimal
frozenset({'PSPTO_5595'}),0.0,optimal
frozenset({'PSPTO_5476'}),16.147435897435884,optimal
frozenset({'PSPTO_4167'}),16.147435897435884,optimal
frozenset({'PSPTO_3959'}),16.147435897435884,optimal
frozenset({'PSPTO_5270'}),16.147435897435884,optimal
frozenset({'PSPTO_3551'}),16.147435897435884,optimal
frozenset({'PSPTO_3661'}),16.147435897435884,optimal
frozenset({'PSPTO_1081'}),0.0,optimal
frozenset({'PSPTO_4337'}),16.147435897435884,optimal
frozenset({'PSPTO_4406'}),16.147435897435884,optimal
frozenset({'PSPTO_5319'}),16.147435897435884,optimal
frozenset({'PSPTO_4965'}),16.147435897435884,optimal
frozenset({'PSPTO_4916'}),16.147435897435884,optimal
frozenset({'PSPTO_2595'}),-2.240906890249012e-15,optimal
frozenset({'PSPTO_3860'}),16.147435897435884,optimal
frozenset({'PSPTO_4795'}),16.147435897435884,optimal
frozenset({'PSPTO_5266'}),-2.240906890249012e-15,optimal
frozenset({'PSPTO_4978'}),0.0,optimal
frozenset({'PSPTO_3360'}),16.147435897435884,optimal
frozenset({'PSPTO_5530'}),16.147435897435884,optimal
frozenset({'PSPTO_5600'}),16.14743589742581,optimal
frozenset({'PSPTO_2369'}),16.14743589742581,optimal
frozenset({'PSPTO_4502'}),16.147435897425943,optimal
frozenset({'PSPTO_5040'}),3.945106439809735,optimal
frozenset({'PSPTO_1294'}),16.147435897436022,optimal
frozenset({'PSPTO_1428'}),6.508152245909918e-16,optimal
frozenset({'PSPTO_3280'}),16.147435897435987,optimal
frozenset({'PSPTO_5557'}),16.147435897435987,optimal
frozenset({'PSPTO_2488'}),16.147435897435987,optimal
frozenset({'PSPTO_1444'}),16.147435897435987,optimal
frozenset({'PSPTO_3862'}),16.147435897435987,optimal
frozenset({'PSPTO_5262'}),16.147435897435987,optimal
frozenset({'PSPTO_2345'}),16.147435897435987,optimal
frozenset({'PSPTO_1430'}),1.95469082530606e-15,optimal
frozenset({'PSPTO_0218'}),16.147435897435894,optimal
frozenset({'PSPTO_1993'}),16.147435897435894,optimal
frozenset({'PSPTO_0460'}),16.147435897435894,optimal
frozenset({'PSPTO_2914'}),16.147435897435894,optimal
frozenset({'PSPTO_5289'}),16.147435897435894,optimal
frozenset({'PSPTO_3455'}),16.147435897435894,optimal
frozenset({'PSPTO_1005'}),16.147435897435894,optimal
frozenset({'PSPTO_0073'}),16.147435897435894,optimal
frozenset({'PSPTO_5134'}),16.147435897435894,optimal
frozenset({'PSPTO_3054'}),16.147435897435894,optimal
frozenset({'PSPTO_0083'}),16.147435897435894,optimal
frozenset({'PSPTO_1326'}),16.147435897435894,optimal
frozenset({'PSPTO_0259'}),16.147435897435894,optimal
frozenset({'PSPTO_1661'}),-1.058054454679729e-15,optimal
frozenset({'PSPTO_2277'}),16.147435897436033,optimal
frozenset({'PSPTO_1990'}),16.147435897436043,optimal
frozenset({'PSPTO_0158'}),-5.386739374163467e-15,optimal
frozenset({'PSPTO_4026'}),16.14743589743589,optimal
frozenset({'PSPTO_0690'}),-7.636457422716062e-15,optimal
frozenset({'PSPTO_3817'}),16.14743589743591,optimal
frozenset({'PSPTO_4894'}),16.14743589743591,optimal
frozenset({'PSPTO_4681'}),16.14743589743591,optimal
frozenset({'PSPTO_3706'}),16.14743589743591,optimal
frozenset({'PSPTO_1821'}),16.14743589743591,optimal
frozenset({'PSPTO_0568'}),16.14743589743591,optimal
frozenset({'PSPTO_4408'}),16.14743589743591,optimal
frozenset({'PSPTO_3375'}),16.14743589743588,optimal
frozenset({'PSPTO_5079'}),16.14743589743588,optimal
frozenset({'PSPTO_4861'}),16.147435897435855,optimal
frozenset({'PSPTO_1731'}),16.147435897435855,optimal
frozenset({'PSPTO_0498'}),16.147435897435855,optimal
frozenset({'PSPTO_1480'}),2.7001445741867616e-14,optimal
frozenset({'PSPTO_2195'}),16.14743589742788,optimal
frozenset({'PSPTO_5499'}),16.147435897430146,optimal
frozenset({'PSPTO_1540'}),1.706720447076079e-14,optimal
frozenset({'PSPTO_2197'}),16.14743589743591,optimal
frozenset({'PSPTO_2275'}),16.14743589743591,optimal
frozenset({'PSPTO_4547'}),16.14743589743591,optimal
frozenset({'PSPTO_0085'}),-3.4134408941521583e-15,optimal
frozenset({'PSPTO_5189'}),16.14743589743592,optimal
frozenset({'PSPTO_0417'}),-1.006733302334305e-14,optimal
frozenset({'PSPTO_4111'}),16.147435897435905,optimal
frozenset({'PSPTO_4063'}),16.147435897435905,optimal
frozenset({'PSPTO_1332'}),-3.2566055763260545e-13,optimal
frozenset({'PSPTO_3370'}),16.147435897436143,optimal
frozenset({'PSPTO_5260'}),16.147435897436143,optimal
frozenset({'PSPTO_0385'}),16.147435897423698,optimal
frozenset({'PSPTO_2043'}),-5.959231627514493e-14,optimal
frozenset({'PSPTO_0357'}),2.7313144959441424e-14,optimal
frozenset({'PSPTO_1148'}),16.147435897435855,optimal
frozenset({'PSPTO_1136'}),16.147435897435866,optimal
frozenset({'PSPTO_2201'}),16.147435897435866,optimal
frozenset({'PSPTO_5261'}),16.147435897435866,optimal
frozenset({'PSPTO_2026'}),16.147435897435866,optimal
frozenset({'PSPTO_1550'}),16.14743589743588,optimal
frozenset({'PSPTO_2367'}),16.14743589743588,optimal
frozenset({'PSPTO_0592'}),16.14743589743588,optimal
frozenset({'PSPTO_1558'}),16.14743589743588,optimal
frozenset({'PSPTO_0693'}),1.9864105425048308e-14,optimal
frozenset({'PSPTO_2944'}),16.14743589743588,optimal
frozenset({'PSPTO_0129'}),16.14743589743588,optimal
frozenset({'PSPTO_2925'}),16.147435897435805,optimal
frozenset({'PSPTO_4572'}),-2.3317678986985154e-11,optimal
frozenset({'PSPTO_3881'}),16.14743589743726,optimal
frozenset({'PSPTO_5047'}),1.7757327761859517e-16,optimal
frozenset({'PSPTO_0095'}),16.147435897435884,optimal
frozenset({'PSPTO_5005'}),16.147435897435884,optimal
frozenset({'PSPTO_1536'}),-5.643396353177313e-17,optimal
frozenset({'PSPTO_3368'}),16.147435897435873,optimal
frozenset({'PSPTO_1421'}),16.147435897435873,optimal
frozenset({'PSPTO_5279'}),16.147435897435873,optimal
frozenset({'PSPTO_0495'}),16.147435897435873,optimal
frozenset({'PSPTO_4955'}),-8.214831848964404e-16,optimal
frozenset({'PSPTO_1562'}),8.524091102169532e-16,optimal
frozenset({'PSPTO_4164'}),-2.3475561196307306e-14,optimal
frozenset({'PSPTO_1694'}),16.147435897435876,optimal
frozenset({'PSPTO_1553'}),-3.915532829462284e-15,optimal
frozenset({'PSPTO_4179'}),16.147435897435876,optimal
frozenset({'PSPTO_1838'}),16.147435897435876,optimal
frozenset({'PSPTO_0383'}),-8.085237334537139e-16,optimal
frozenset({'PSPTO_3840'}),16.147435897435876,optimal
frozenset({'PSPTO_2732'}),-8.085237334537139e-16,optimal
frozenset({'PSPTO_3814'}),8.719324744933762e-16,optimal
frozenset({'PSPTO_2568'}),16.147435897435876,optimal
frozenset({'PSPTO_3559'}),16.147435897435876,optimal
frozenset({'PSPTO_1169'}),16.147435897435873,optimal
frozenset({'PSPTO_3374'}),16.147435897435873,optimal
frozenset({'PSPTO_0957'}),16.14743589743592,optimal
frozenset({'PSPTO_1669'}),16.14743589743592,optimal
frozenset({'PSPTO_2292'}),16.14743589743592,optimal
frozenset({'PSPTO_5080'}),16.14743589743592,optimal
frozenset({'PSPTO_2510'}),1.1522535246395945e-12,optimal
frozenset({'PSPTO_3810'}),16.1474358974363,optimal
frozenset({'PSPTO_1699'}),6.123814526728939e-14,optimal
frozenset({'PSPTO_3745'}),-2.1691852482537723e-16,optimal
frozenset({'PSPTO_3344'}),1.0702818537807115e-16,optimal
frozenset({'PSPTO_1509'}),16.147435897436253,optimal
frozenset({'PSPTO_1846'}),16.147435897436253,optimal
frozenset({'PSPTO_5085'}),16.147435897436253,optimal
frozenset({'PSPTO_2206'}),16.147435897436253,optimal
frozenset({'PSPTO_0224'}),16.147435897436253,optimal
frozenset({'PSPTO_0239'}),16.147435897436253,optimal
frozenset({'PSPTO_5188'}),16.147435897436253,optimal
frozenset({'PSPTO_2039'}),16.147435897436253,optimal
frozenset({'PSPTO_2287'}),16.147435897436253,optimal
frozenset({'PSPTO_4254'}),16.147435897436253,optimal
frozenset({'PSPTO_4917'}),16.147435897436253,optimal
frozenset({'Unknown'}),16.14743589743631,optimal
frozenset({'PSPTO_1329'}),16.147435897435958,optimal
frozenset({'PSPTO_2178'}),16.147435897435958,optimal
frozenset({'PSPTO_4307'}),16.147435897435958,optimal
frozenset({'PSPTO_4441'}),16.147435897435958,optimal
frozenset({'PSPTO_5598'}),16.147435897437525,optimal
frozenset({'PSPTO_0490'}),16.147435897437525,optimal
frozenset({'PSPTO_0817'}),16.147435897437525,optimal
frozenset({'PSPTO_3871'}),-3.02073103826436e-12,optimal
frozenset({'PSPTO_0954'}),16.14743589743589,optimal
frozenset({'PSPTO_4632'}),16.14743589743589,optimal
frozenset({'PSPTO_0461'}),16.14743589743589,optimal
frozenset({'PSPTO_5277'}),16.14743589743589,optimal
frozenset({'PSPTO_5017'}),16.147435897435884,optimal
frozenset({'PSPTO_5049'}),1.8650022849182638e-14,optimal
frozenset({'PSPTO_1552'}),-7.71725083414454e-15,optimal
frozenset({'PSPTO_3668'}),16.14743589743591,optimal
frozenset({'PSPTO_0593'}),-2.5081065210969754e-14,optimal
frozenset({'PSPTO_4225'}),16.147435897435845,optimal
frozenset({'PSPTO_5016'}),16.14743589743579,optimal
frozenset({'PSPTO_3830'}),16.14743589743579,optimal
frozenset({'PSPTO_2900'}),16.14743589743579,optimal
frozenset({'PSPTO_3842'}),16.14743589743579,optimal
frozenset({'PSTPO_5279'}),16.14743589743579,optimal
frozenset({'PSPTO_5187'}),16.14743589743579,optimal
frozenset({'PSPTO_2196'}),16.147435897435802,optimal
frozenset({'PSPTO_1671'}),-1.1969540984702079e-14,optimal
frozenset({'PSPTO_4842'}),16.147435897435784,optimal
frozenset({'223283.9.peg.3927'}),-7.175497061962854e-15,optimal
frozenset({'PSPTO_1523'}),16.147435897435894,optimal
frozenset({'PSPTO_1349'}),16.147435897435894,optimal
frozenset({'PSPTO_1692'}),16.147435897435894,optimal
frozenset({'PSPTO_5464'}),16.14743589743588,optimal
frozenset({'PSPTO_0692'}),16.14743589743588,optimal
frozenset({'PSPTO_1287'}),11.391895252045678,optimal
frozenset({'PSPTO_1744'}),16.147435897435884,optimal
frozenset({'PSPTO_2787'}),16.147435897435884,optimal
frozenset({'PSPTO_0782'}),16.147435897435884,optimal
frozenset({'PSPTO_5335'}),0.0,optimal
frozenset({'PSPTO_4908'}),16.147435897435884,optimal
frozenset({'PSPTO_5360'}),16.147435897435884,optimal
frozenset({'PSPTO_5302'}),16.147435897435884,optimal
frozenset({'PSPTO_4918'}),16.147435897435884,optimal
frozenset({'PSPTO_2940'}),16.147435897435884,optimal
frozenset({'PSPTO_1554'}),10.741332324163077,optimal
frozenset({'PSPTO_5356'}),16.14743589743589,optimal
frozenset({'PSPTO_2119'}),16.147435897435884,optimal
frozenset({'PSPTO_2016'}),16.147435897435884,optimal
frozenset({'PSPTO_2242'}),16.147435897435884,optimal
frozenset({'PSPTO_1835'}),16.147435897435884,optimal
frozenset({'PSPTO_1746'}),6.238321960990007e-12,optimal
frozenset({'PSPTO_4459'}),16.147435897435876,optimal
frozenset({'PSPTO_1633'}),-8.668741865503507e-15,optimal
