ids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
frozenset({'223283.9.peg.1570'}),8.354300150545992e-13,3.64562339111584e-13,-2.278894024758447e-15,2.086599975954954e-13,1.253198163655963e-13,2.20966188671542e-13,3.692260706894953e-13,-6.813716788346044e-12,-2.392800696882926e-13,3.433715811554958e-15,2.009375260171749e-13,2.008858640448049e-14,4.01407557511841e-13,0.0,-2.633104033023649e-13,2.870644654885462e-13,5.565544939177297e-14,2.575809944986559e-14,7.732978559166906e-13,-3.310161772324654e-13,5.419529581783567e-14,-4.846285897420151e-13,-1.089392391967897e-12,-7.646332506282205e-14,-1.773989060183906e-13,3.351751004224474e-14,-2.391944274464238e-13,-1.240158283365566e-12,1.412485578133932e-14,-2.727661678758824e-13,-1.278610709665577e-13,-3.921555139078108e-14,2.063461986575858e-13,2.630042940401579e-13,-9.914233548973746e-14,3.309036359790951e-11,-6.719783075056396e-15,-2.489810771452954e-13,-1.107761190533601e-13,4.67651983016614e-14,2.071573577641818e-14,-2.372238350804131e-15,1.944098457715383e-13,-7.150672427479733e-13,-3.867904002112202e-13,1.790271885030048e-13,2.74269774949832e-13,7.951715244370288e-14,-1.177663054644363e-13,3.923335023327567e-14,-2.800320847987903e-13,-6.455135290352018e-14,9.560441591156877e-14,1.763564231898344e-14,7.455634827427512e-13,-5.145660158906302e-13,-3.275631821502326e-13,-5.757690489707271e-14,-4.249574676549945e-13,3.95975995874111e-13,5.887538687308293e-14,-1.411087386658859e-12,-3.394425924683077e-14,-3.589969152126108e-12,4.564937587244703e-13,9.13476830783935e-15,1.422707512656349e-13,-1.577432014308921e-13,2.04318386286319e-13,-5.51933131878017e-14,1.268128082407473e-13,-1.363228668463439e-13,4.841336516740541e-13,-9.90103113505907e-14,2.133053177280498e-13,-3.612698160405012e-13,-1.533933598658593e-13,-1.348535571442701e-12,3.404390528204623e-13,-9.551420379768894e-14,-3.7254415366705e-13,1.763838738124509e-13,-2.520463285204244e-14,7.557556449539469e-15,2.283420300883599e-14,7.353332981807213e-14,-4.768833875944111e-14,3.010104128622894e-14,8.60839623624196e-14,-5.970879481317334e-14,2.092573645607614e-14,1.079146159324089e-13,-6.34391620751429e-14,-2.325517679908543e-13,-3.50396581979209e-13,8.464400382567173e-15,1.266456315232437e-14,1.262212773870108e-16,3.677561047664426e-13
frozenset({'223283.9.peg.3813'}),3.236435051136501e-13,0.0,-3.84451619470714e-13,-2.123115343579411e-13,-1.165953130440141e-28,2.552792544726777e-13,-4.636334340125038e-14,4.032424344298878e-13,-2.339945867728812e-13,-4.185550358215056e-14,-7.429266857094037e-13,5.688113969498179e-13,5.822802238678511e-13,1.127336406116161e-13,-4.138240711760435e-13,5.165738554558001e-14,-1.750673202406242e-13,1.53372688598697e-13,2.903047778124957e-13,-4.4636825547582e-15,1.611148473925095e-14,-5.865609017846587e-14,-5.232977741831287e-14,6.769583778610267e-13,-1.716587803112464e-13,2.53238428818779e-13,-7.751566072526471e-14,2.690730431540479e-13,2.67141182061246e-13,2.977284077712803e-14,-5.626505073239839e-14,-4.924273569529522e-14,7.25720563382535e-15,-5.855802873954052e-13,1.016961734006313e-13,8.661281200746137e-14,5.176609176770988e-13,3.843398301685975e-13,-2.748767283423675e-13,-2.150527889975501e-14,-6.855086111441333e-14,-1.040947206807101e-13,-1.239806703071236e-14,-3.861674300140979e-13,1.14936592640362e-13,2.720440175073602e-13,-5.734869009629023e-14,-1.41989563427534e-13,-2.843116452138688e-14,-2.343418252171403e-14,-4.287662642529201e-15,-1.748970531885358e-13,-3.093757461428098e-14,5.145463765257734e-14,4.092088596466083e-13,4.762565869200642e-14,-3.440125591372717e-13,9.60975749188734e-15,5.731053044690868e-14,-1.78144897046386e-13,-1.667078327039553e-13,-4.060811643720184e-14,-8.242050912162165e-14,1.790008079619293e-14,1.146202862713591e-13,-3.72542695739386e-13,-2.982899951925595e-13,-3.317544314227694e-13,8.40248754378633e-15,3.710918433328622e-14,8.70952022644517e-14,1.811162710147266e-13,-8.757862027616561e-13,3.586519812404849e-13,-1.632024916602864e-13,4.509019686030183e-13,3.741443545012305e-13,-6.706963970881474e-13,1.182601742451271e-14,2.281560719023523e-13,-2.529687371489341e-13,-3.479100809674621e-14,-3.597598983147903e-14,-1.39243848874003e-14,1.252047897100588e-13,-4.188648134835696e-13,1.631171963397047e-14,-7.358404603671403e-14,-2.701606434960914e-13,6.486760105904295e-13,2.456674909851514e-13,-7.6020424030737e-15,2.617803674932958e-14,-4.570014969277266e-14,-1.251625180183576e-14,1.092548435914817e-13,2.171575909243792e-15,,
frozenset({'223283.9.peg.3927'}),4.246436556638292e-14,1.238333130874379e-13,4.396829171938349e-14,0.0,7.817031549172676e-14,-1.032290032673139e-13,-5.112393642450839e-14,-8.757225261301985e-16,-7.47841931196843e-14,7.77864160287881e-14,-5.862293250564338e-14,-1.481836839384832e-12,1.242383063122734e-14,-1.363200644376417e-13,-5.434146085204879e-13,-8.796334102165013e-15,3.642611891886945e-13,-1.021599910204675e-13,-1.723785288073806e-13,4.374928832610199e-14,1.724692479820087e-13,2.583943497805853e-13,-4.049620926832406e-14,1.416062614222792e-13,-1.386863037126865e-13,-3.11456802901298e-13,-2.613959624599606e-14,1.133310235057114e-13,-4.592116638735901e-14,1.152946847107317e-13,-5.849272387678465e-13,-1.362711148598322e-13,4.084895084483423e-14,-4.468868379069792e-14,1.852427636338144e-13,-1.167256791485174e-13,-6.118740752369788e-14,-3.238961927582479e-13,8.830820563715255e-14,-1.689860480403016e-13,2.060653864775539e-12,3.633911691959621e-14,-3.069817450536345e-13,-2.103639558826472e-12,5.970584617424656e-14,-2.023526794185073e-13,-1.64310277356667e-13,-1.328241192603823e-13,-7.046416802615349e-12,2.304795993632208e-13,8.685475802840035e-14,1.125898930033852e-13,5.129677489970801e-14,1.073669587069657e-13,1.203391425962898e-13,-3.690543680915294e-14,7.33853844246079e-14,2.823676375867279e-14,-1.031986558532189e-13,-3.344221749289109e-13,-1.593156669642217e-14,5.873708736472038e-14,1.307049665185826e-13,-7.139429401687457e-13,4.673121833801876e-14,-8.090652768316406e-14,8.610840548816135e-13,-8.904066351602794e-13,3.784145037758346e-13,1.234448658917964e-14,6.51916330098984e-13,-1.484984106828039e-13,8.230475538900632e-15,2.395080434769431e-13,-4.232682528472966e-14,4.931247070986473e-14,-6.506683510708035e-14,-9.017522955336926e-14,7.14404578724752e-13,-8.741972533298296e-13,1.748476635103988e-13,1.310396271433015e-15,-1.68742859516922e-12,-3.713262995046269e-14,-1.123370031899575e-13,4.96066701308697e-14,8.986890199739355e-13,1.712935438655613e-13,2.007581339008536e-13,-4.028929488143379e-15,1.196074941226678e-13,-1.388617769511385e-13,-2.382684981766743e-14,-6.419947846239633e-14,1.298317571605896e-13,,,,
frozenset({'223283.9.peg.3930'}),221.290535579944,221.2905355799453,221.1803123673888,220.2158273817742,221.2905355799371,221.4008687047529,220.1066719141919,220.1066719141928,221.4008687047514,220.1066719141967,220.1066719141979,220.1066719141945,221.4008687047519,220.1066719141956,221.4008687047547,220.1066719141973,221.2905355799567,221.4008687047612,220.1066719141907,221.2905355799394,221.2905355799427,221.2905355799429,221.2905355799393,221.4008687047596,221.2905355799387,220.2158273817818,219.8727351345651,221.4008687047404,220.1066719142017,219.8727351345766,221.290535579956,220.1066719141863,221.2905355799361,221.2905355799452,220.1066719141911,220.1066719141929,220.1066719141883,221.4008687047569,221.1803123673905,221.2905355799479,221.4008687047477,221.2905355799386,221.2905355799416,221.2905355799462,220.1066719142037,221.4008687047557,223.0061528680849,220.1066719141949,221.4008687047556,220.1066719141892,221.4008687047503,221.2905355799502,220.10667191419,221.2905355800812,221.2905355799492,220.2158273817861,220.1066719141706,220.8181229820062,221.400868704746,220.1066719141987,220.1066719141879,221.2905355799424,221.2905355799389,220.1066719141915,220.1066719141894,221.2905355799442,221.2905355799454,221.2905355799447,221.2905355799392,220.8181229820045,221.2905355799319,221.1803123673899,221.0540768841144,220.1066719141899,221.2905355799438,221.400868704756,220.1066719141908,221.4008687047555,221.2905355799376,221.2905355799358,220.1066719142036,218.9513531259817,220.1066719141886,220.1066719141889,220.1066719141896,221.29053557994,220.1066719141936,221.4008687047532,220.1066719141971,221.2905355799465,220.1066719141916,220.1066719141932,220.1066719141999,221.0540768841202,,,,,
frozenset({'223283.9.peg.5202'}),221.2905355799403,221.2905355799404,221.1803123673637,220.2158273817834,221.2905355799405,221.4008687047546,220.106671914208,220.1066719141953,221.4008687047521,220.1066719141954,220.1066719141827,220.1066719142015,221.4008687047494,220.1066719141895,221.4008687047485,220.1066719141958,221.2905355799388,221.4008687047525,220.1066719141938,220.1066719141957,221.2905355799407,221.2905355799415,221.2905355799431,221.2905355799266,221.4008687047495,221.2905355799482,220.2158273817855,219.8727351345628,221.4008687047479,220.106671914193,219.8727351345544,221.2905355799391,220.1066719141945,221.2905355799354,221.2905355799434,220.1066719141903,220.1066719141935,220.1066719141946,221.4008687047559,221.1803123673947,221.2905355799524,221.4008687047522,221.290535579939,221.2905355799477,221.2905355799422,220.1066719141987,221.4008687047539,223.0061528680825,220.1066719141872,221.4008687047588,220.1066719141891,221.4008687047489,221.2905355799401,220.1066719141893,221.2905355799435,221.2905355799402,220.2158273817793,221.2905355799387,220.106671914192,220.8181229820034,221.4008687047491,220.1066719139481,220.1066719142986,221.2905355799366,220.1066719141897,220.1066719141906,221.2905355799446,221.2905355799389,221.2905355799429,221.2905355799337,221.2905355799344,220.818122981995,221.2905355799417,221.1803123673948,221.054076884124,220.1066719141902,221.4008687047475,220.1066719141934,221.4008687047468,221.2905355799374,221.2905355799479,220.1066719141997,218.9513531259847,220.106671914195,220.1066719141966,221.2905355799532,220.1066719141808,221.4008687047625,220.1066719141901,220.1066719141878,220.1066719142003,221.290535579946,220.1066719141806,221.054076884123,,,,,
frozenset({'PSPTOA0036'}),221.290535579935,221.2905355799447,221.1803123673955,220.2158273817808,221.290535579939,221.4008687047524,220.1066719141922,220.106671914186,221.4008687047493,220.1066719141906,220.1066719141883,220.1066719141962,221.4008687047498,220.1066719141907,221.4008687047604,220.1066719141945,221.2905355799326,221.4008687047514,220.1066719141969,220.1066719141894,221.2905355799383,221.2905355799414,221.2905355799384,221.4008687047471,221.2905355799541,220.2158273817916,219.8727351345529,221.4008687047497,220.1066719141891,219.8727351345653,221.2905355799442,220.1066719141903,221.2905355799381,221.2905355799388,220.1066719141959,220.1066719141897,220.106671914195,221.4008687047556,221.1803123673931,221.290535579937,221.4008687047503,221.290535579944,221.2905355798363,221.2905355799495,220.1066719142035,221.4008687047381,223.0061528680802,221.4008687047512,220.1066719141966,221.4008687047445,221.2905355799472,221.2905355799385,221.2905355799404,220.2158273817809,221.2905355799366,220.1066719142006,220.8181229819957,221.4008687047439,220.1066719142018,221.2905355799446,221.2905355799463,220.1066719141952,221.2905355799338,221.2905355799413,221.2905355799302,221.2905355799439,221.2905355799434,220.8181229820035,221.2905355799436,221.1803123673938,221.0540768841267,220.1066719141847,221.2905355799357,221.4008687047481,221.4008687047433,221.2905355799417,221.2905355799297,220.1066719141892,218.95135312599,220.1066719141958,221.2905355799412,220.1066719141978,221.4008687047575,220.1066719141927,221.2905355799543,220.1066719142007,220.1066719141845,220.1066719141919,221.2905355799389,220.1066719141904,221.054076884126,,,,,,,,
frozenset({'PSPTO_0062'}),221.2905355799379,221.2905355799385,221.1803123673891,220.2158273817871,221.290535579944,221.4008687047526,220.1066719141912,220.1066719141944,221.400868704753,220.1066719141883,220.1066719141954,220.1066719141894,221.400868704744,220.1066719141874,221.400868704749,220.1066719142005,221.2905355799447,221.4008687047556,220.1066719141941,220.1066719141872,221.2905355799519,221.2905355799433,221.2905355799356,221.2905355799426,221.4008687047538,221.2905355799474,220.2158273817885,219.8727351345721,221.4008687047596,220.1066719142094,219.872735134567,221.2905355799371,220.1066719141809,221.2905355799524,221.2905355799345,220.1066719141938,220.106671914187,221.4008687047528,221.1803123673978,221.2905355799421,221.2905355799435,221.2905355799454,221.2905355799387,220.1066719141855,221.4008687047432,223.0061528680883,220.106671914191,221.4008687047561,221.4008687047418,221.2905355799218,220.1066719141899,221.2905355799414,221.2905355799411,220.215827381785,221.2905355799344,220.1066719141927,220.8181229819996,220.1066719141978,220.1066719141969,221.2905355799359,221.2905355799482,220.1066719141891,220.1066719141911,221.290535579904,221.2905355799384,221.2905355799514,221.2905355799338,220.8181229820055,221.290535579947,221.1803123673922,221.0540768841275,221.2905355799405,221.400868704748,220.1066719141957,221.4008687047296,221.2905355799443,221.2905355799393,220.1066719141882,218.9513531260013,220.1066719141916,220.1066719141863,221.4008687047583,220.1066719141936,221.2905355799437,220.1066719141923,221.2905355799353,220.1066719141845,221.0540768841306,,,,,,,,,,,
frozenset({'PSPTO_0073'}),221.2905355799349,221.2905355799455,221.1803123673941,220.2158273817883,221.2905355799513,221.4008687047516,220.1066719141946,220.1066719141894,221.40086870475,220.1066719141934,220.1066719141937,220.1066719142023,221.400868704743,220.1066719141956,221.4008687047562,220.1066719141905,221.2905355799407,221.4008687047534,220.1066719141913,220.1066719141815,221.2905355799391,221.2905355799443,221.2905355799444,221.2905355799306,221.4008687047584,221.2905355799375,220.2158273817886,219.8727351345595,221.4008687047471,220.1066719141966,219.8727351345775,221.2905355799377,221.2905355799238,220.1066719141939,220.1066719141893,220.1066719142064,221.4008687047482,221.1803123673916,221.2905355799371,221.4008687047533,221.2905355799438,221.2905355799427,221.2905355799439,220.1066719141861,221.4008687047469,223.0061528680918,220.1066719141933,221.400868704748,220.1066719141992,221.4008687047511,221.2905355799406,220.1066719141886,221.2905355799481,221.2905355799322,220.2158273817819,221.2905355799431,220.1066719141951,220.818122981987,221.4008687047513,220.1066719141907,220.1066719141935,221.2905355799488,221.290535579941,220.1066719141863,220.1066719141869,221.2905355799367,221.2905355799399,221.2905355799437,221.2905355799403,221.290535579945,220.8181229819988,221.1803123674017,221.0540768841317,220.1066719141838,221.2905355799408,221.400868704751,220.1066719141829,221.4008687047443,221.2905355799426,220.106671914191,218.9513531259959,220.1066719141981,220.1066719141897,221.2905355799424,220.10667191419,221.4008687047485,220.1066719141917,221.290535579948,220.1066719141809,221.2905355799385,220.1066719141871,221.0540768841224,,,,,,,
frozenset({'PSPTO_0075'}),1.46476137039681e-10,-2.405379559078969e-12,3.530912002079216e-11,4.441093362525432e-11,-2.861058659566603e-11,-3.004916200913243e-11,5.287513644619737e-12,1.704139249935832e-11,-4.41505761714969e-12,-3.543372754737687e-11,-4.903233181636395e-11,-1.297378294591064e-11,-6.888918997191606e-11,7.151945776528558e-12,5.66644014692091e-12,-1.071670910276545e-12,-5.695049052736134e-11,-1.036539729336371e-12,1.493263860750827e-11,1.151117777922851e-11,-1.97146952600049e-11,-1.694625926181123e-10,-4.71115526667775e-12,-1.465165652389278e-12,-7.44840062521557e-12,-6.250118509020152e-11,-1.60118025892569e-11,-9.098917427293871e-12,1.330528209802082e-11,-1.698766623425764e-11,-9.51004561239353e-11,-1.250059142469976e-11,3.259122722073033e-10,-4.700554903069209e-11,1.167407919814423e-10,-1.719573438715504e-10,5.142446446236103e-10,2.386198041827221e-11,2.089543660555784e-11,-2.231188146260387e-10,1.143819630322e-10,-3.833959718531128e-11,3.928259794683414e-11,-3.651831895843081e-11,3.919268483354038e-12,1.684409091200219e-11,4.325262863991298e-12,1.088528520439327e-10,-1.100005129799752e-11,8.585889142891814e-13,-1.586790837402219e-11,1.396907378597829e-11,-8.2314796492565e-12,-1.156433414576221e-10,3.603573269777284e-11,-3.1296015959895e-10,1.811090507454372e-10,2.374657107703982e-11,-5.587184082017883e-11,1.562753574983282e-11,-9.448547588624566e-12,-1.391996494815594e-11,5.025278115972241e-11,1.616860977537745e-11,1.745098090578818e-11,-1.009566056846877e-10,5.331298790314626e-11,-9.784029043082229e-12,4.587524371219714e-11,-1.10170517372662e-10,1.836899449526828e-10,-1.7803829107214e-11,4.174987496726955e-11,-4.736687406380202e-11,1.222621039778837e-09,-1.073702666542448e-13,-2.719626746659926e-11,3.324607027897869e-11,7.626468849771633e-12,-1.183235844663642e-11,-1.29191643916417e-11,2.950952995822248e-10,7.749702398716352e-11,1.403578964789144e-11,-2.432207301355846e-11,-2.100201415803936e-11,2.756565812915961e-12,-4.922494817653851e-11,-1.041418461917913e-11,9.232693454854586e-11,-2.346560717225865e-11,2.405421930163861e-12,2.977853112951372e-11,1.158278359279328e-11,-1.088641743172477e-10,-7.141146960305593e-11,-2.165756352579171e-11,1.968241959717306e-12,8.846118292118061e-12
frozenset({'PSPTO_0080'}),8.882193350546216e-12,0.0,2.220306562187555e-13,1.130724281183496e-11,-1.829292056229711e-13,3.429557726483437e-14,-2.041508715937546e-13,-1.482401494612997e-13,4.940004635838234e-14,-7.600375632303987e-15,4.130158627946858e-12,-2.792125876322261e-13,2.513724155414847e-14,2.383117783445648e-13,-1.460144296969306e-12,-3.81823852228238e-14,1.84588263672613e-14,-6.486464690758619e-12,-1.463537724850271e-13,1.14378982551279e-13,-8.361006432486916e-13,-5.508785763355007e-13,4.820175215669296e-12,1.277064417830277e-11,-7.992020983921802e-11,-1.073689478004939e-13,3.655598731664798e-14,-4.159092470716043e-13,-6.67584769475126e-12,-9.382910280677183e-14,1.43832111245248e-13,-6.114400110883889e-13,-3.379224292420134e-14,3.688288103704644e-10,-1.864789345679304e-12,1.587536265858321e-12,4.219169993456863e-12,-2.293750568263364e-12,-3.155841624350582e-10,-1.713863898602227e-13,4.7641347163651e-12,8.969251909348877e-13,2.715019325288662e-13,-7.599009044650303e-13,7.29384303721942e-12,-6.970158760220431e-12,4.194507296788902e-14,-5.470751978693715e-13,7.759920298198e-12,6.747961562190865e-12,-5.719418738471209e-13,-6.732145904391963e-12,5.56301185181143e-14,7.194513591590988e-15,7.742088756871691e-12,3.268805182824302e-13,-3.120795086049979e-13,-4.138529893872134e-13,8.769199452576285e-15,-1.063729194036844e-14,-6.227795991093208e-14,-1.298476387234835e-13,-9.467652357096746e-11,8.329823586671147e-14,1.413880471834053e-11,6.980748512272498e-12,-2.526663251872653e-13,1.393900993203482e-13,-2.001893821607113e-13,2.048480234049874e-13,7.800526062868638e-12,-1.685668775927969e-12,-1.888139294472102e-13,7.073469178241033e-14,-4.608525060870188e-15,7.702846253673608e-12,5.030352125754807e-11,-4.872775810962012e-14,-7.567124767728861e-11,1.304081911182889e-12,-2.290205724226737e-14,1.837611251736404e-13,1.121382135762628e-13,1.01201745639103e-12,-7.178840698246638e-15,1.576221887871717e-12,1.038482002448063e-12,1.446156093646677e-13,4.005048530523327e-12,-9.370396216471466e-14,-4.111900011813103e-12,6.972565994326389e-12,-6.333442991889562e-14,1.54584318697514e-13,-2.963094596539352e-14,-3.460446642322134e-14,,,
