ids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
frozenset({'223283.9.peg.1570'}),-1.021822457320098e-13,1.305805747221779e-13,1.031991801332879e-14,2.854982088833756e-14,2.801575689859842e-13,0.0,-2.082579354686572e-14,-7.98676678793156e-14,2.437390491177823e-13,-3.594213355533679e-14,6.049003838711682e-14,1.180257984279085e-12,5.003710478280785e-15,-5.738484530261714e-14,-1.344456629960039e-13,6.712177816555946e-13,-2.007274061706054e-13,-6.99672445521825e-14,5.458539789514746e-15,-3.420929354158903e-13,5.343780003578625e-12,-1.125511135878427e-14,1.446345429427229e-14,8.293551630983023e-14,-1.75899330643812e-14,4.479766139963655e-14,1.140281774377976e-13,1.537092530404142e-13,-1.276966930570258e-14,-2.287775944903146e-14,-1.351514161949531e-14,-9.87739994683708e-14,-1.71625869631931e-14,-1.632900257977963e-13,-5.657801408774209e-14,-8.296417014787897e-14,-1.067705476020958e-14,2.012508121776654e-12,2.922169455678591e-14,1.803521430926738e-14,-4.821562907520375e-13,5.094850638454966e-13,4.698042455063946e-14,-1.191589949884963e-13,1.726439875248187e-13,-2.554066728589335e-14,-6.575172584169026e-14,-3.870751031716856e-13,-6.666283320214623e-14,1.662759376378194e-13,-3.651161837588183e-14,-1.143918953020431e-13,3.35286834249154e-14,9.369650792416263e-14,-7.994367415060602e-14,6.434002709919446e-14,5.153576876917263e-14,-1.735889101395299e-15,1.705221700079768e-13,-3.492407723814836e-14,-2.813496225588692e-13,-3.060335520847286e-14,-1.37650708072046e-13,-3.729954016232274e-14,2.814614983821709e-13,-2.006919540964691e-13,-1.136233538875917e-14,1.713886291370772e-12,2.038834473439946e-14,-2.948870851060598e-13,-1.136039300444029e-13,-2.788595216880141e-13,-1.032392656269366e-13,1.231357028907677e-14,-8.294908994877008e-13,-1.625415586072412e-15,-2.812638873362906e-13,-8.444541036336232e-14,-1.455467921081168e-13,-3.522799039321554e-12,6.143663521335769e-14,9.370603547168982e-15,1.043238911736899e-12,-1.71695155770196e-13,9.308748956659473e-14,-1.042511059823419e-13,3.223968134822619e-14,-3.212724412921332e-14,2.685867896142904e-14,8.984445311458986e-14,-1.628252764622046e-14,-3.181612239364845e-12,-2.27608366153597e-14,-3.573955262300195e-14,1.010393726828679e-13,,,,
frozenset({'223283.9.peg.3813'}),-3.452902274121034e-14,6.04594397552802e-15,-2.940292029313938e-14,-6.868636789803494e-14,5.020994652505726e-14,2.31742894429238e-14,2.288238192647777e-13,-7.720377789502595e-14,1.207612459519649e-13,1.041253266354237e-12,1.612420425132343e-14,4.330775652932447e-14,1.822658819342448e-13,-2.394024328489303e-13,-3.910929923237931e-14,-3.389527723119442e-14,2.01812203712358e-14,-9.856075485182016e-15,-1.175781402748275e-12,-2.82536551173821e-14,-1.620424524123651e-13,2.18421570082769e-14,-2.711623053140915e-13,4.358275840850599e-13,9.71430703197879e-14,-8.439369140864545e-13,1.653479956860473e-13,1.26333341463447e-13,2.439398488454384e-14,4.358180490248288e-14,0.0,-1.175675173665875e-13,5.302984261654549e-14,-3.429761550000656e-14,-9.488880538945363e-15,-7.016791626051208e-13,8.047060035580688e-15,1.306194180284051e-14,2.321834344307833e-15,-2.398152753262562e-14,-1.232761057007924e-13,-1.121606352515509e-14,5.466195952745851e-15,-2.510718464099949e-14,3.721290226623806e-14,-1.191056090988722e-14,1.324988581825575e-14,-5.894577039588136e-14,2.053258039241638e-14,-1.615853314188409e-14,1.862293964805687e-13,-3.215232478809883e-14,-5.422662804954432e-14,3.63464764133934e-14,-1.265242065983957e-13,1.611034553049661e-13,7.709759875977702e-15,-3.786099218962866e-14,2.651600446553417e-13,-9.755964445624185e-15,3.841114222790893e-13,4.410105280380891e-14,-6.412993744786585e-13,-5.891525705695661e-16,-4.178499923500646e-13,1.590332887672038e-13,3.607328901773614e-13,7.231268763532768e-15,-4.030422687364405e-14,-7.386793798881001e-14,2.030453069523468e-14,-4.779846188881348e-14,-1.859416218319398e-13,5.707159457190603e-15,-7.955554305007922e-14,-2.14275030080662e-13,5.306305251324242e-14,-2.679604679804413e-13,1.773829734914964e-13,8.384414266628342e-14,-4.337288516985604e-13,5.824105339984361e-14,-7.620453582245818e-14,4.200348279472527e-14,-8.569031585295728e-13,6.44397801388745e-14,6.553821562378661e-14,-2.517039559449906e-14,9.60859544199996e-14,-9.434403925156934e-14,8.920903031864894e-14,-1.057204118230715e-15,-7.770020477351227e-14,2.288288602182013e-13,,,,,
frozenset({'223283.9.peg.3927'}),4.869042409657212e-15,-5.040249107057626e-14,8.465519092820582e-13,-9.634831537848118e-14,2.586140627045288e-13,2.851372308015848e-14,-1.345844197306989e-11,-6.379049435243986e-13,-2.118153263425765e-14,1.621554495186152e-13,-6.036581511485651e-14,4.41382981448774e-13,3.5870177433707e-13,-6.030796650158314e-15,1.24815116565031e-13,2.951893958722459e-13,-2.801474126592111e-14,7.76738917204466e-14,-8.847519240177514e-14,-8.287792222491825e-14,2.500271347575782e-14,-8.013009982354101e-15,1.551605840896753e-13,6.525299052238229e-13,3.728042021496556e-14,-5.874619104499895e-13,-1.059128786103017e-13,9.878524759523116e-14,2.69479269759205e-13,3.374218804124297e-14,8.967009160731787e-14,-2.870234057450881e-13,8.553343370148087e-14,7.99882195825477e-14,0.0,-1.080260693510104e-13,1.725395898024318e-14,3.873869865931679e-14,1.09295425410752e-14,4.812454809176954e-14,-2.192274714864711e-13,-1.494015635782354e-12,1.688759858137024e-13,1.052942298030365e-13,1.12652043772412e-12,-1.803053690974104e-14,1.726303552306557e-14,1.013400406186317e-13,-1.392031811814785e-13,-3.247815705307904e-14,-4.010936012109729e-13,-5.661672988777449e-14,1.80718568031126e-13,-7.465687101055966e-14,-2.257757801352186e-13,-1.23151314543896e-12,4.133754753828314e-13,-1.866214842934538e-13,1.292325729798849e-12,2.383291378763633e-14,-1.005449482242899e-14,-1.667610193398136e-13,2.469032735340055e-14,-8.14323284744078e-14,-8.584093993924812e-14,4.992555475843754e-15,-5.301977700848299e-14,-7.08890938062984e-14,2.594590644428546e-13,1.927270521560027e-13,9.419429250751504e-14,2.151312380108532e-14,1.060750081428212e-11,2.958390064038286e-14,-8.329031386431728e-13,2.087426689084839e-13,2.362333306306332e-13,-4.193010317147691e-14,-4.799665794278259e-13,3.404689593063072e-14,-5.473766916197882e-14,-4.907974336013086e-14,1.40054706680829e-14,3.729364002823551e-14,1.203578086838438e-13,7.232649748756501e-13,2.803484929382252e-13,-1.069945162765532e-13,-5.334047775317632e-14,8.632930410284271e-14,6.043874994258017e-14,3.782147536012454e-14,2.226390971507943e-14,3.466480948908305e-14,-6.35081901546343e-14,-5.89156334923133e-15,,,
frozenset({'223283.9.peg.3930'}),115.632685647443,115.6326856474425,115.5482170748083,100.5427943808461,115.6326856474439,115.7172778076108,100.4642002333941,100.181174568012,115.7172778076057,100.464200233394,100.4642002333926,100.4642002333937,115.7172778076106,115.7172778076092,100.4642002333948,115.6326856474438,115.71727780761,100.181174568014,100.4642002333951,115.6326856474552,115.6326856474448,115.6326856474428,115.7172778076104,115.6326856474446,100.5427943808455,100.2959124257131,115.7172778076097,100.4642002333938,100.2959124257133,115.632685647444,115.6326856474433,115.6326856474442,100.464200233393,100.181174568013,115.7172778076095,115.5482170748079,115.6326856474456,115.7172778076098,115.6326856474436,115.6326856474437,115.7172778076102,116.3836405843828,115.7172778076045,115.6326856474447,115.6326856474445,100.5427943808494,100.4642002333935,115.2709328705123,115.6326856474395,100.464200233395,115.6326856474443,115.6326856474441,115.2709328705132,115.6326856474432,115.5482170748084,114.4109049877216,100.1811745680117,114.5940502899652,115.7172778076096,100.4642002333933,115.7172778076116,100.4642002333939,95.73250485375132,100.4642002333944,115.6326856474449,100.4642002333921,100.4642002333931,100.4642002333932,115.4515258830138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozenset({'223283.9.peg.5202'}),115.6326856474425,115.6326856474428,115.548217074808,100.5427943808456,115.6326856474433,115.7172778076086,100.4642002333937,100.1811745680146,115.7172778076117,100.4642002333941,100.4642002333929,100.4642002333938,115.7172778076089,100.4642002333935,115.7172778076096,100.4642002333936,115.6326856474424,115.7172778076105,100.1811745680129,115.6326856474438,115.6326856474451,115.6326856474437,115.6326856474429,100.2959124257127,115.7172778076113,100.4642002333932,100.295912425713,115.6326856474397,100.4642002333933,115.6326856474431,115.6326856474444,100.1811745680125,115.7172778076135,115.5482170748083,115.7172778075962,115.6326856474435,115.632685647445,115.6326856474443,115.7172778076104,116.3836405843818,100.4642002333921,115.71727780761,100.4642002333931,115.7172778076098,115.632685647443,100.4642002333953,115.6326856474439,115.6326856474446,100.5427943808452,115.2709328705137,115.7172778076103,100.4642002333946,100.4642002333942,100.4642002333927,100.4642002333945,115.6326856474456,115.6326856474436,115.2709328705131,115.6326856474432,115.5482170748095,114.4109049877207,100.1811745680126,114.5940502899646,115.7172778076109,115.7172778076099,115.6326856474434,95.73250485375132,100.464200233394,100.464200233391,115.6326856477597,100.4642002333876,100.4642002334285,115.6326856474448,115.451525883013,,,,,,,,,,,,,,,,,,,,,,,,,
frozenset({'PSPTOA0036'}),115.6326856474445,115.6326856474438,115.548217074808,100.542794380845,115.6326856474451,115.71727780761,100.4642002333934,100.1811745680122,115.7172778076101,100.4642002333941,100.4642002333944,100.4642002333938,115.7172778076102,100.4642002333937,115.7172778076093,100.4642002333936,115.7172778076098,100.1811745680124,100.4642002333928,115.6326856474428,115.6326856474446,115.6326856474436,115.632685647444,100.5427943808452,100.2959124257129,115.7172778076104,100.4642002333942,100.2959124257134,115.6326856474401,115.6326856474432,115.6326856474441,100.4642002333933,100.1811745680121,115.5482170748073,115.6326856474444,115.7172778076103,115.6326856474435,115.6326856474442,115.6326856474419,116.3836405843844,100.4642002333927,115.7172778076096,100.4642002333945,115.7172778076112,115.6326856474447,100.542794380846,115.632685647445,115.2709328705139,100.4642002333932,115.6326856474437,100.4642002333935,100.464200233393,115.6326856474429,115.2709328705128,115.632685647443,115.5482170748072,114.4109049877186,114.5940502899648,115.7172778076094,100.4642002333931,115.7172778076106,115.6326856474443,95.73250485375242,100.4642002333924,115.6326856474448,115.7172778076092,115.6326856474426,100.4642002333917,100.4642002333909,115.4515258830141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozenset({'PSPTO_0062'}),115.632685647442,115.6326856474443,115.5482170748085,100.5427943808454,115.6326856474439,115.7172778076094,100.4642002333937,100.1811745680124,100.4642002333939,100.4642002333929,100.4642002333936,115.717277807612,100.464200233394,115.7172778076108,100.4642002333933,115.6326856474476,115.7172778076103,100.1811745680142,115.6326856474434,115.6326856474436,115.6326856474432,115.6326856474435,115.7172778076106,115.6326856474437,100.5427943808456,100.2959124257131,115.7172778076062,100.4642002333934,100.2959124257132,115.6326856474442,115.6326856474456,115.6326856474438,100.4642002333926,100.1811745680118,100.4642002333935,115.7172778076096,115.548217074807,115.6326856474445,115.71727780761,115.6326856474444,115.6326856474433,100.4642002333942,115.7172778076093,116.3836405843828,115.7172778076102,115.6326856474452,115.6326856474427,115.6326856474458,100.4642002333944,115.2709328705134,115.632685647443,100.4642002333938,115.632685647444,115.6326856474446,115.2709328705125,115.6326856474429,114.410904987721,114.5940502899641,115.7172778076099,115.7172778076097,95.73250485375195,100.4642002333945,100.4642002333931,115.7172778076111,115.4515258830127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozenset({'PSPTO_0073'}),115.6326856474431,115.6326856474441,115.5482170748071,100.5427943808449,115.6326856474439,115.7172778076105,100.4642002333941,100.1811745680128,115.7172778076103,100.4642002333942,100.4642002333933,115.7172778076101,100.4642002333938,115.7172778076096,115.6326856474457,115.7172778076098,100.1811745680131,100.4642002333946,115.6326856474448,115.6326856474437,115.6326856474446,115.6326856474443,115.7172778076106,115.6326856474428,100.5427943808463,100.2959124257138,115.7172778076102,100.4642002333927,100.295912425713,115.6326856474445,115.6326856474429,115.632685647444,100.1811745680123,100.464200233394,115.7172778076109,115.548217074808,115.7172778076113,116.3836405843822,100.4642002333934,100.4642002333936,115.7172778076092,115.6326856474444,115.6326856474436,100.542794380845,100.4642002333922,115.2709328705137,100.4642002333932,100.4642002333935,115.6326856474447,100.4642002333939,115.6326856474434,115.632685647443,115.6326856474433,115.270932870517,115.5482170748081,114.4109049877199,100.1811745680121,114.594050289964,115.7172778076108,115.7172778076094,100.4642002333958,95.73250485375148,115.7172778076093,100.4642002333944,100.4642002333925,100.4642002333945,115.4515258830137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozenset({'PSPTO_0075'}),6.294029428901079e-11,-4.781113205055305e-11,8.267410989152837e-12,3.099289455009988e-11,-1.318928776006836e-10,2.192287781300591e-11,6.647975349635621e-11,-6.787388347216333e-11,3.418291022776639e-12,-3.856652261268501e-11,1.313017502858375e-11,-3.569838715367669e-13,-1.510035679494017e-11,-1.40428538948922e-11,9.783471341104296e-12,2.037526365395394e-11,-2.777501651105431e-11,-1.069811731922869e-10,-1.996882818441534e-12,-5.145071536489707e-11,-3.91588398142264e-11,-1.242966211575323e-11,3.832819680938598e-11,-7.907658475319279e-11,1.195727211723125e-11,-2.530712451162227e-11,3.106770972715197e-11,1.018966354952809e-11,3.25057466553831e-11,6.514375486574846e-12,-4.853860630185911e-12,-1.876060537510241e-11,2.534111773611276e-10,-4.110490358264971e-11,-4.18424030977278e-11,-2.952715125359399e-11,-2.50672615042726e-11,-2.327277812736043e-11,-4.819797990678269e-11,-3.98400781967573e-11,1.176058781156257e-12,6.360135270448574e-12,-7.070531392088981e-12,1.617404834573187e-10,1.283902378804084e-10,9.796331387361194e-11,1.018263636780611e-11,-1.496962130383028e-10,-1.402538479462547e-11,-4.965159924393981e-11,-3.832329609030479e-11,-5.75190148978952e-11,-2.898900290392887e-11,8.509139176556548e-13,2.40659739247613e-11,-3.611711051398142e-11,-1.170113820323716e-11,1.636402446835068e-11,-5.641626587901255e-11,-1.481706189735959e-11,-4.775351362505944e-12,-1.380583692629555e-10,-5.313296627682062e-11,-9.908524497344685e-13,2.175155394558641e-11,7.792686432820402e-12,-7.860853691036119e-11,-2.146125570004277e-11,-2.89080220137007e-11,-2.172289467289662e-11,2.551491837995631e-12,-2.004547845943868e-10,1.888646770619852e-12,-1.1872264171628e-11,3.988589060842635e-11,7.367824717709221e-11,5.922110869571059e-11,1.871894656095785e-11,3.252465713233968e-11,-3.386305761352329e-11,-2.734531013513346e-11,3.930184304650075e-11,-1.324893684342207e-10,2.098896024437592e-11,-1.517058142338571e-11,1.4302484632352e-10,6.361030699755704e-12,1.528844718011442e-10,-2.805990994189638e-11,-1.427423368931742e-11,3.298466440398608e-11,4.842453971250736e-11,-7.819036033451699e-11,2.021267312313294e-10,-5.311045141674044e-12,1.570336557265279e-11,1.25701569657632e-11,-4.938505616566904e-10,-9.925407488744093e-12
frozenset({'PSPTO_0080'}),2.116769052937739e-13,5.753330578726426e-14,1.086996239149545e-14,-1.685812866766976e-11,-6.33596363668755e-12,-6.782575160004413e-12,1.671428157103425e-11,-2.811325094479343e-11,-5.657828152586596e-13,-8.169738782075921e-14,-6.787088240770389e-12,5.014506892372883e-13,4.717624302167474e-11,-4.920801122802167e-14,-4.812345652287059e-13,-7.63281676794419e-14,2.141343374174189e-13,8.524880314456815e-14,6.769182131962897e-12,1.218727104725116e-11,6.46612238862687e-14,-8.233834661757414e-15,1.165636459410028e-09,6.841575734788361e-15,8.840148457697692e-16,1.452922674439231e-14,-3.42508355054227e-14,8.267129048346367e-12,2.018865173598038e-11,-6.776226140370035e-12,-1.662137585212896e-13,5.36786624539731e-14,-1.961455967724385e-12,0.0,7.629230120105008e-15,6.851504119246962e-12,2.371247117935959e-14,-1.181994182834896e-11,-1.635060560078603e-11,1.795580540000843e-12,5.932878020936618e-12,-5.035468760774537e-12,6.816819723555261e-12,-6.43054641166925e-14,-1.062855567266819e-13,-2.160592656483864e-12,-1.372947407037785e-12,-5.316384467743537e-13,3.334312930040826e-11,-3.102382197047751e-14,8.183648856474765e-12,5.573214211065709e-12,-6.101608139367139e-14,3.299995764520802e-12,-6.524632406794289e-11,-2.000429414985226e-12,6.895097913040666e-12,8.076351681029099e-13,2.262984308687385e-12,4.297487564408752e-13,-4.639363817614733e-14,-1.082037276954434e-13,2.372990737697683e-14,-4.627040627367935e-12,2.301078669031732e-13,1.92863667156485e-14,8.94518792815245e-14,3.321668539476532e-12,3.874065434981012e-11,-1.55784413109413e-14,-5.294765768072259e-14,-1.899774167326471e-14,1.682774877263319e-13,1.605887916954664e-11,7.732814927951234e-12,-4.52862849958431e-13,6.765262236154981e-12,-1.518869672404452e-13,-1.451252399369546e-27,1.736940274953419e-14,7.289273238216185e-14,1.74496420338759e-11,5.938998086221038e-15,3.771991445864947e-11,1.177515991262966e-10,6.799417110936532e-12,-1.362413152096e-13,4.319853354326884e-13,-1.344603781710293e-11,-3.68785545730897e-13,2.129798036034173e-14,-2.240373399023497e-13,-2.07910074946018e-12,-4.714867037496117e-12,-1.70764381872906e-13,8.226022101827394e-12,1.806389131698283e-14,,
