	PST_gapfilled_247	PST_gapfilled_482	PST_gapfilled_426	PST_gapfilled_118	PST_gapfilled_291	PST_gapfilled_83	PST_gapfilled_481	PST_gapfilled_119	PST_gapfilled_114	PST_gapfilled_203	PST_gapfilled_185	PST_gapfilled_0	PST_gapfilled_243	PST_gapfilled_425	PST_gapfilled_184	PST_gapfilled_244	PST_gapfilled_204	PST_gapfilled_84	PST_gapfilled_21	PST_gapfilled_290	PST_gapfilled_22	PST_gapfilled_246	PST_gapfilled_115
PSPTO_3106	61.244126387475	20.574987248739546	20.557397713719638	54.83019803600823	20.58001720277401	62.470528579599076	62.46349027526795	20.557397713719627	55.037260234401565	54.83019803600817	21.349543585564025	59.7712197459981	54.427470767592965	54.42747076759307	62.46349027526791	20.580017202773945	20.58001720277392	20.558569847933907	56.44159783829874	62.46349027526821	61.314520939942426	62.463490275267944	21.35080779550929
PSPTO_2287	61.244126387475	20.574987248739546	20.557397713719638	54.83019803600823	20.58001720277401	62.470528579599076	62.46349027526795	20.557397713719627	55.037260234401565	54.83019803600817	21.349543585564025	59.7712197459981	54.427470767592965	54.42747076759307	62.46349027526791	20.580017202773945	20.58001720277392	20.558569847933907	56.44159783829874	62.46349027526821	61.314520939942426	62.463490275267944	21.35080779550929
PSPTO_0490	61.244126387475	20.574987248739546	20.557397713719638	54.83019803600823	20.58001720277401	62.470528579599076	62.46349027526795	20.557397713719627	55.037260234401565	54.83019803600817	21.349543585564025	59.7712197459981	54.427470767592965	54.42747076759307	62.46349027526791	20.580017202773945	20.58001720277392	20.558569847933907	56.44159783829874	62.46349027526821	61.314520939942426	62.463490275267944	21.35080779550929
PSPTO_4861	61.244126387475	20.574987248739546	20.557397713719638	54.83019803600823	20.58001720277401	62.470528579599076	62.46349027526795	20.557397713719627	55.037260234401565	54.83019803600817	21.349543585564025	59.7712197459981	54.427470767592965	54.42747076759307	62.46349027526791	20.580017202773945	20.58001720277392	20.558569847933953	56.44159783829874	62.46349027526821	61.314520939942426	62.463490275267944	21.35080779550929
PSPTO_4891	61.244126387475	20.574987248739546	20.557397713719638	54.83019803600823	20.58001720277401	62.470528579599076	62.46349027526795	20.557397713719627	55.037260234401565	54.83019803600817	21.349543585564025	59.7712197459981	54.427470767592965	54.42747076759307	62.46349027526791	20.580017202773945	20.58001720277392	20.558569847933953	56.44159783829874	62.46349027526821	61.314520939942426	62.463490275267944	21.35080779550929
PSPTO_4164	61.244126387475	20.574987248739546	20.557397713719638	54.83019803600823	20.58001720277401	62.470528579599076	62.46349027526795	20.557397713719627	55.037260234401565	54.83019803600817	21.349543585564025	59.74833956406676	54.427470767592965	54.42747076759307	62.46349027526791	20.580017202773945	20.58001720277392	20.558569847933953	56.44159783829874	62.46349027526821	61.314520939942426	62.463490275267944	21.35080779550929
PSPTO_0604	61.244126387475	20.574987248739546	20.557397713719638	54.83019803600823	20.58001720277401	62.470528579599076	62.46349027526795	20.557397713719627	55.037260234401565	54.83019803600817	21.349543585564025	59.74833956406673	54.427470767592965	54.42747076759307	62.46349027526791	20.580017202773945	20.58001720277392	20.558569847933953	56.44159783829874	62.46349027526821	61.314520939942426	62.463490275267944	21.35080779550929
PSPTO_1747	2.759275572424972e-14	20.574987248739546	4.079002191617667e-14	54.83019803600823	20.58001720277401	62.470528579599076	62.46349027526795	-1.9678855586760844e-15	55.037260234401565	54.83019803600817	21.349543585564025	59.77121974599808	54.427470767592965	54.42747076759307	62.46349027526791	20.580017202773945	20.58001720277392	9.996896065485578e-14	56.44159783829874	62.46349027526821	61.314520939942426	62.463490275267944	21.35080779550929
PSPTO_4399	61.244126387475035	20.574987248739557	20.557397713719652	54.158378919633435	20.580017202773973	53.489295780062946	53.48303006872237	20.55739771371966	54.14424094859007	54.15837891963346	21.349543585563957	59.189071131061475	53.5787088670925	53.5787088670925	53.483030068722314	20.580017202773934	20.58001720277401	20.558569847933907	52.76821500756762	53.483030068722314	61.31452093994237	53.48303006872235	21.35080779550928
PSPTO_4921	61.244126387475006	20.574987248739557	20.557397713719652	54.830198036008	20.580017202773973	62.47052857959909	62.46349027526795	20.55739771371966	55.03726023440162	54.83019803600829	21.349543585563957	59.771219745998	54.427470767592936	54.42747076759298	62.46349027526793	20.580017202773934	20.58001720277401	20.558569847933907	56.44159783829877	62.46349027526797	61.31452093994237	62.46349027526803	21.35080779550928
PSPTO_1754	61.244126387475006	20.574987248739557	20.557397713719652	54.830198036008	20.580017202773973	62.4705285795991	62.46349027526795	20.55739771371966	55.03726023440162	54.83019803600829	21.349543585563957	59.771219745998	54.427470767592936	54.42747076759298	62.46349027526793	20.580017202773934	20.58001720277401	20.558569847933907	56.44159783829877	62.46349027526797	61.31452093994237	62.46349027526805	21.35080779550928
PSPTO_0129	61.244126387475006	20.574987248739557	20.557397713719652	54.830198036008	20.580017202773973	62.4705285795991	62.46349027526795	20.55739771371966	55.03726023440162	54.83019803600829	21.349543585563957	59.771219745998	54.427470767592936	54.42747076759298	62.46349027526793	20.580017202773934	20.58001720277401	20.558569847933907	56.44159783829877	62.46349027526797	61.31452093994237	62.46349027526805	21.35080779550928
PSPTO_2194	61.244126387475006	20.574987248739557	20.557397713719652	54.830198036008	20.580017202773973	62.4705285795991	62.46349027526795	20.55739771371966	55.03726023440162	54.83019803600829	21.349543585563957	59.771219745998	54.427470767592936	54.42747076759298	62.46349027526793	20.580017202773934	20.58001720277401	20.558569847933907	56.44159783829877	62.46349027526797	61.31452093994237	62.46349027526805	21.35080779550928
PSPTO_3757	61.244126387475006	20.574987248739557	20.557397713722636	53.108546878510396	20.580017202773973	55.368415950413016	55.36477231313331	20.55739771371966	53.10542857572622	53.11463777914731	21.349543585564025	59.77121974599831	54.427470767592936	54.427470767593015	55.36477231313317	20.580017202773934	20.580017202774386	20.558569847933907	56.44159783829877	55.36477231313319	61.31452093994237	55.36477231313348	21.35080779550928
PSPTO_0498	61.244126387475006	20.574987248739557	20.557397713722636	54.83019803600817	20.580017202773973	62.4705285795991	62.463490275267965	20.55739771371966	55.03726023440159	54.83019803600748	21.349543585564025	59.77121974599831	54.427470767592936	54.427470767593015	62.46349027526791	20.580017202773934	20.580017202774386	20.558569847933907	56.44159783829877	62.463490275268065	61.31452093994237	62.463490275268434	21.35080779550928
PSPTO_0461	61.244126387475006	20.574987248739557	20.557397713722636	54.83019803600817	20.580017202773973	62.4705285795991	62.463490275267965	20.55739771371966	55.03726023440161	54.83019803600748	21.349543585564025	59.77121974599831	54.427470767592936	54.427470767593015	62.46349027526791	20.580017202773934	20.580017202774386	20.558569847933907	56.44159783829877	62.463490275268065	61.31452093994237	62.463490275268434	21.35080779550928
PSPTO_3371	61.244126387475006	20.574987248739546	20.557397713722207	54.64787389682446	20.580017202774005	62.470528579599126	62.46349027526806	20.55739771371964	55.03726023440162	54.64787389682447	21.349543585564025	59.577108879571036	54.42747076759295	54.427470767593	62.463490275268065	20.580017202773938	20.580017202774368	20.558569847934006	56.44159783829873	62.46349027526817	61.31452093994237	62.46349027526853	21.35080779553429
PSPTO_2940	61.244126387475006	20.574987248739546	20.557397713722207	54.83019803600818	20.580017202774005	62.470528579599126	62.46349027526806	20.55739771371964	55.03726023440162	54.830198036008206	21.349543585564025	59.77121974599828	54.42747076759295	54.427470767593	62.463490275268065	20.580017202773938	20.580017202774368	20.558569847934006	56.44159783829873	62.46349027526817	61.31452093994237	62.46349027526853	21.35080779553429
PSPTO_4501	61.244126387475006	20.574987248739546	20.557397713722207	54.71557871475258	20.580017202774005	62.33116054209011	62.32415360504505	20.55739771371964	54.912215215813916	54.715578714752596	21.299739255868634	59.748339564066804	54.29902675181339	54.29902675181345	62.32415360504512	20.580017202773938	20.580017202774368	20.558569847933953	56.33036285199345	62.324153605045176	61.31452093994237	62.32415360504573	21.300997574233584
PSPTO_5603	40.82941759165001	-5.6238419103373595e-15	7.827370749173447e-12	31.68121344603336	-3.948706944615704e-15	40.42210672797681	40.41755253105551	-4.124447870779961e-46	31.675494150500366	31.681213446033347	-5.778288054726652e-14	39.911638013158495	31.10141186719602	31.10141186719598	40.41755253105566	-2.1640952718096342e-14	0.0	0.0	35.2759986489367	40.41755253105575	40.87634729329487	40.41755253105564	-2.0485339787973433e-14
PSPTO_2206	61.091125277048135	20.523183930312737	20.50568281932362	54.72746474434716	20.52818858450375	62.302008047046385	62.29500766243698	20.505682819323578	54.88901678291124	54.72746474434748	21.293771811479516	59.66184876619162	54.27216350277459	54.27216350277481	62.295007662436994	20.52818858450382	20.52818858450378	20.506849063465843	56.29542155610446	62.29500766243698	61.16116834600858	62.29500766243742	21.29502942483427
PSPTO_4363	61.244126387475006	20.574987248739898	20.557397713719883	54.83019803600782	20.58001720277397	62.47052857959898	62.463490275267816	20.55739771371981	55.03726023440164	54.830198036008206	21.34954358556402	59.77121974599819	54.42747076759293	54.42747076759317	62.4634902752679	20.580017202774	20.580017202774062	20.558569847933594	56.44159783829873	62.463490275267816	61.31452093994234	62.463490275268285	21.35080779551849
PSPTO_0239	61.244126387475006	20.574987248739898	20.557397713719777	54.83019803600782	20.58001720277397	62.47052857959898	62.463490275267816	20.55739771371981	55.03726023440164	54.830198036008206	21.349543585564028	59.77121974599819	54.42747076759293	54.42747076759317	62.4634902752679	20.580017202774	20.580017202773995	20.558569847933594	56.44159783829873	62.463490275267816	61.31452093994234	62.463490275268285	21.35080779551665
PSPTO_0701	61.244126387475006	20.574987248739898	20.557397713719777	54.83019803600782	20.58001720277397	62.47052857959898	62.463490275267816	20.55739771371981	55.03726023440164	54.830198036008206	21.349543585564028	59.77121974599819	54.42747076759293	54.42747076759317	62.4634902752679	20.580017202774	20.580017202773995	20.558569847933594	56.44159783829873	62.463490275267816	61.31452093994234	62.463490275268285	21.35080779551665
PSPTO_5528	61.244126387475006	20.574987248739898	20.557397713719777	54.83019803600782	20.58001720277397	62.47052857959898	62.463490275267816	20.55739771371981	55.03726023440164	54.830198036008206	21.349543585564028	59.77121974599819	54.42747076759293	54.42747076759317	62.4634902752679	20.580017202774	20.580017202773995	20.558569847933594	56.44159783829873	62.463490275267816	61.31452093994234	62.463490275268285	21.35080779551665
PSPTO_4170	61.244126387475006	20.574987248739898	20.55739771371977	54.83019803600782	20.58001720277397	62.47052857959676	62.46349027526747	20.55739771371977	55.03726023440164	54.830198036008206	21.349543585564025	59.77121974599819	54.42747076759296	54.427470767593185	62.463490275268505	20.580017202774	20.580017202773995	20.558569847933594	56.44159783829873	62.46349027526793	61.31452093994234	62.46349027526811	21.35080779551665
PSPTO_3706	61.244126387475006	20.574987248739898	20.55739771371977	54.83019803600782	20.58001720277397	62.47052857959676	62.46349027526747	20.55739771371977	55.03726023440164	54.830198036008206	21.349543585564025	59.77121974599819	54.42747076759296	54.427470767593185	62.463490275268505	20.580017202774	20.580017202773995	20.558569847933594	56.44159783829873	62.46349027526793	61.31452093994234	62.46349027526811	21.35080779551665
PSPTO_1558	61.244126387475006	20.574987248739898	20.55739771371977	54.83019803600782	20.58001720277397	62.47052857959676	62.46349027526747	20.55739771371977	55.03726023440164	54.830198036008206	21.349543585564025	59.77121974599819	54.42747076759296	54.427470767593185	62.463490275268505	20.580017202774	20.580017202773995	20.558569847933594	56.44159783829873	62.46349027526793	61.31452093994234	62.46349027526811	21.35080779551665
PSPTO_1993	61.24412638747702	20.574987248739504	20.557397713719674	54.830198036008085	20.580017202773988	62.470528579599076	62.46349027526808	20.557397713719677	55.037260234401494	54.8301980360266	21.34954358556402	59.77121974599816	54.42747076759293	54.42747076759291	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934308	56.44159783829882	62.4634902752674	61.31452093994569	62.46349027526795	21.350807795534216
PSPTO_1843	61.24412638747702	20.574987248739504	20.557397713719674	54.83019803600786	20.580017202773988	62.47052857959906	62.46349027526806	20.557397713719677	55.03726023440149	54.83019803602655	21.34954358556402	59.77121974599816	54.42747076759293	54.427470767592936	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934308	56.44159783829882	62.4634902752674	61.31452093994569	62.46349027526795	21.350807795534216
PSPTO_1821	61.24412638747702	20.574987248739504	20.557397713719674	54.83019803600786	20.580017202773988	62.47052857959906	62.46349027526806	20.557397713719677	55.03726023440149	54.83019803602655	21.34954358556402	59.77121974599816	54.42747076759293	54.427470767592936	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934308	56.44159783829882	62.4634902752674	61.31452093994569	62.46349027526795	21.350807795534216
PSPTO_3668	61.24412638747702	20.574987248739504	20.557397713719674	54.83019803600786	20.580017202773988	62.47052857959906	62.46349027526806	20.557397713719677	55.03726023440149	54.83019803602655	21.34954358556402	59.77121974599816	54.42747076759293	54.427470767592936	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934308	56.44159783829882	62.4634902752674	61.31452093994569	62.46349027526795	21.350807795534216
PSPTO_0744	61.24412638747702	20.574987248739504	20.557397713719674	54.83019803600786	20.580017202773988	62.47052857959906	62.46349027526806	20.557397713719677	55.03726023440149	54.83019803602655	21.34954358556402	59.77121974599816	54.42747076759293	54.427470767592936	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934308	56.44159783829882	62.4634902752674	61.31452093994569	62.46349027526795	21.350807795534216
PSPTO_3043	61.24412638747702	20.574987248739504	20.557397713719674	54.83019803600786	20.580017202773988	62.47052857959906	62.46349027526806	20.557397713719677	55.03726023440149	54.83019803602655	21.34954358556402	59.77121974599816	54.42747076759293	54.427470767592936	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934308	56.44159783829882	62.4634902752674	61.31452093994569	62.46349027526795	21.350807795534216
PSPTO_4408	61.24412638747702	20.574987248739504	20.557397713719674	54.83019803600786	20.580017202773988	62.47052857959906	62.46349027526806	20.557397713719677	55.03726023440149	54.83019803602655	21.34954358556402	59.77121974599816	54.42747076759293	54.427470767592936	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934308	56.44159783829882	62.4634902752674	61.31452093994569	62.46349027526795	21.350807795534216
PSPTO_2213	61.24412638748137	20.57498724873949	20.557397713719674	54.8211069684483	20.580017202774002	62.47052857959906	62.463490275267944	20.557397713719677	55.03726023440146	54.821106968459034	21.34954358556402	59.76154168401307	54.427470767592936	54.42747076759291	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934322	56.44159783829882	62.4634902752674	61.314520939945716	62.46349027526795	21.350807795534195
PSPTO_5189	61.24412638748137	20.57498724873949	20.557397713719674	54.83019803600786	20.580017202774002	62.47052857959906	62.463490275267944	20.557397713719677	55.03726023440146	54.83019803602655	21.34954358556402	59.77121974599816	54.427470767592936	54.42747076759291	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934322	56.44159783829882	62.4634902752674	61.314520939945716	62.46349027526795	21.350807795534195
PSPTO_2163	-4.7988945627635287e-14	20.57498724873949	-1.8088420739381765e-14	54.83019803600786	20.580017202774002	62.47052857959906	62.463490275267944	9.851688798893824e-16	55.03726023440146	54.83019803602655	21.34954358556402	59.77121974599816	54.427470767592936	54.42747076759291	62.46349027526793	20.580017202774012	20.580017202773995	2.840800090961167e-16	56.44159783829882	62.4634902752674	61.314520939945716	62.46349027526795	21.350807795534195
PSPTO_5178	61.24412638747499	20.57498724873949	20.557397713719674	54.83019803600786	20.580017202774002	62.47052857959906	62.463490275267944	20.557397713719677	55.03726023440146	54.83019803602655	21.34954358556402	59.77121974599816	54.427470767592936	54.42747076759291	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934315	56.44159783829882	62.4634902752674	61.314520939945716	62.46349027526795	21.350807795534195
PSPTO_4098	61.24412638747499	20.57498724873949	20.557397713719674	54.83019803600786	20.580017202774002	62.47052857959906	62.463490275267944	20.557397713719677	55.03726023440146	54.83019803602655	21.34954358556402	59.77121974599816	54.427470767592936	54.42747076759291	62.46349027526793	20.580017202774012	20.580017202773995	20.558569847934315	56.44159783829882	62.4634902752674	61.314520939945716	62.46349027526795	21.350807795534195
PSPTO_2925	61.244126387475	20.574987248739504	20.557397713719674	51.11370278580806	20.580017202774002	49.58412181865187	49.58119969104927	20.557397713719688	51.478558288339045	51.127740877646794	21.34954358556402	55.7088225273925	51.24795095081211	51.247950950812076	49.58119969104931	20.580017202771508	20.580017202773995	20.55856984793359	53.328113735356176	49.581199691049285	61.31452093994228	49.581199691049385	21.350807795534223
PSPTO_1421	61.244126387475	20.574987248739504	20.557397713719674	54.83019803600805	20.580017202774002	62.47052857959905	62.46349027526795	20.557397713719688	55.03726023440162	54.83019803600811	21.34954358556402	59.77121974599816	54.427470767592936	54.42747076759291	62.46349027526802	20.580017202771508	20.580017202773995	20.55856984793359	56.44159783829893	62.46349027526795	61.31452093994228	62.46349027526798	21.350807795534223
PSPTO_0459	61.244126387475	20.574987248739504	20.557397713719674	54.83019803600805	20.580017202774002	62.47052857959905	62.46349027526786	20.557397713719688	55.03726023440162	54.83019803600811	21.34954358556402	59.77121974599816	54.427470767592936	54.42747076759291	62.46349027526802	20.580017202771508	20.580017202773995	20.55856984793359	56.44159783829893	62.46349027526795	61.31452093994228	62.46349027526798	21.350807795534223
PSPTO_4842	61.244126387475	20.574987248739504	20.557397713719674	54.83019803600805	20.580017202774002	62.47052857959905	62.46349027526786	20.557397713719688	55.03726023440162	54.83019803600811	21.34954358556402	59.77121974599816	54.427470767592936	54.42747076759291	62.46349027526802	20.580017202771508	20.580017202773995	20.55856984793359	56.44159783829893	62.46349027526795	61.31452093994228	62.46349027526798	21.350807795534223
PSPTO_0817	61.244126387475	20.574987248739504	20.557397713719674	54.83019803600805	20.580017202774002	62.47052857959905	62.46349027526786	20.557397713719688	55.03726023440162	54.83019803600811	21.34954358556402	59.16344383900558	54.427470767592936	54.42747076759291	62.46349027526802	20.580017202771508	20.580017202773995	20.55856984793359	56.31028743324883	62.46349027526795	61.31452093994228	62.46349027526798	21.350807795534223
PSPTO_0125	61.244126387475	20.574987248739504	20.557397713719674	54.83019803600805	20.580017202774002	62.47052857959905	62.46349027526786	20.557397713719688	55.03726023440162	54.83019803600811	21.34954358556402	59.74833956406676	54.427470767592936	54.42747076759291	62.46349027526802	20.580017202771508	20.580017202773995	20.55856984793359	56.44159783829882	62.46349027526795	61.31452093994228	62.46349027526798	21.350807795534223
PSPTO_2705	61.244126387475	20.574987248739504	20.557397713719674	54.83019803600805	20.580017202774002	62.47052857959905	62.46349027526786	20.557397713719688	55.03726023440162	54.83019803600811	21.34954358556402	59.77121974599808	54.427470767592936	54.42747076759291	62.46349027526802	20.580017202771508	20.580017202773995	20.55856984793359	56.44159783829882	62.46349027526795	61.31452093994228	62.46349027526798	21.350807795534223
PSPTO_0890	61.244126387475	20.574987248739504	20.557397713719674	54.83019803600805	20.580017202774002	62.47052857959905	62.46349027526786	20.557397713719688	55.03726023440162	54.83019803600811	21.34954358556402	59.77121974599808	54.427470767592936	54.42747076759291	62.46349027526802	20.580017202771508	20.580017202773995	20.55856984793359	56.44159783829882	62.46349027526795	61.31452093994228	62.46349027526798	21.350807795534223
PSPTO_1169	-6.806484335984302e-14	-4.879349734205452e-15	-4.782846530078771e-16	46.948362071896135	1.2574840196854263e-15	53.53282094928537	53.52474319384589	8.403187150884991e-15	47.83994029809177	46.948362071896376	1.6791679551292368e-16	-5.826064750833324e-15	49.49032045155794	49.49032045155792	53.52474319384581	-7.38875926449307e-15	4.245832764633252e-15	0.0	48.99767366110636	53.5247431938459	2.0901456946143773e-14	53.52474319384594	3.554225893982556e-15
PSPTO_5261	61.24412638747502	20.574987248739504	20.557397713719674	54.830198036008106	20.580017202774002	62.470528579599076	62.46349027526791	20.557397713719688	55.03726023440162	54.830198036008724	21.34954358556402	59.77121974599811	54.42747076759293	54.4274707675929	62.46349027526786	20.580017202771508	20.580017202773995	20.55856984793359	56.44159783829861	62.463490275267965	61.3145209399423	62.46349027526795	21.350807795534223
PSPTO_5040	61.24412638747502	20.574987248739504	20.557397713719674	54.830198036008106	20.580017202774002	62.470528579599076	62.46349027526791	20.557397713719688	55.03726023440162	54.830198036008724	21.34954358556402	59.77121974599811	54.42747076759293	54.4274707675929	62.46349027526786	20.580017202771508	20.580017202773995	20.55856984793359	56.44159783829861	62.463490275267965	61.3145209399423	62.46349027526795	21.350807795534223
PSPTO_3369	61.24412638747503	20.574987248739504	20.557397713719674	54.64787389682434	20.580017202774002	62.470528579599176	62.46349027526791	20.557397713719688	55.03726023440162	54.64787389682531	21.34954358556402	59.577108879570716	54.42747076759293	54.4274707675929	62.463490275267915	20.580017202771508	20.580017202773995	20.558569847933587	56.44159783829857	62.463490275268065	61.31452093994226	62.46349027526795	21.35080779553422
PSPTO_2292	61.24412638747503	20.574987248739504	20.557397713719674	54.83019803600811	20.580017202774002	62.470528579599176	62.46349027526791	20.557397713719688	55.03726023440162	54.830198036008724	21.34954358556402	59.77121974599811	54.42747076759293	54.4274707675929	62.463490275267915	20.580017202771508	20.580017202773995	20.558569847933587	56.44159783829857	62.463490275268	61.31452093994226	62.46349027526795	21.35080779553422
PSPTO_5499	61.24412638747503	20.57498724873949	20.557397713719674	53.89937907991173	20.580017202774002	60.88631286312735	60.880480166368436	20.557397713719688	53.91432434517036	53.910271945764784	21.34954358556402	58.94380256726844	53.003673229326694	53.00367322932664	60.88048016636849	20.5800172027726	20.580017202773995	20.558569847933587	53.97755264925311	60.880480166368464	61.31452093994228	60.88048016636849	21.350807795534216
PSPTO_5005	61.24412638747503	20.57498724873949	20.557397713719674	54.83019803600783	20.580017202774002	62.470528579599176	62.46349027526791	20.557397713719688	55.03726023440162	54.83019803600881	21.34954358556402	59.77121974599808	54.42747076759295	54.4274707675929	62.46349027526794	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829859	62.463490275268	61.31452093994228	62.46349027526795	21.350807795534216
PSPTO_1859	61.24412638747503	20.57498724873949	20.557397713719674	54.83019803600783	20.580017202774002	62.470528579599176	62.46349027526791	20.557397713719688	55.03726023440162	54.83019803600881	21.34954358556402	59.77121974599808	54.42747076759295	54.4274707675929	62.46349027526787	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829859	62.463490275268	61.31452093994228	62.46349027526795	21.350807795534216
PSPTO_5302	61.24412638747503	20.57498724873949	20.557397713719674	54.83019803600783	20.580017202774002	62.470528579599176	62.46349027526791	20.557397713719688	55.03726023440162	54.83019803600881	21.34954358556402	59.77121974599808	54.42747076759295	54.4274707675929	62.46349027526787	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829859	62.463490275268	61.31452093994228	62.46349027526795	21.350807795534216
PSPTO_0676	61.24412638747503	20.57498724873949	20.557397713719674	54.83019803600783	20.580017202774002	62.470528579599176	62.46349027526791	20.557397713719688	55.03726023440162	54.83019803600881	21.34954358556402	59.77121974599808	54.42747076759295	54.4274707675929	62.46349027526787	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829859	62.463490275268	61.31452093994228	62.46349027526795	21.350807795534216
PSPTO_0566	-1.99663882142838e-13	3.7355840303760105e-15	-2.2174042520909289e-13	-2.1682595662260067e-13	-1.7730524677564514e-13	-1.4729950630658042e-13	3.5302127948682234e-13	7.83217790853836e-14	3.608847207076011e-15	4.422191513676318e-15	-6.716671820516947e-16	-9.8845278643621e-13	54.312605255609775	54.31260525560972	6.975854226672962e-14	2.986945234582306e-15	5.3072909557915705e-14	0.0	-8.572186759038274e-13	-3.565489320552976e-13	6.854929943623809e-14	1.0585345781731066e-13	1.6079788772533755e-13
PSPTO_5319	61.244126387475	20.57498724873949	20.557397713719684	54.83019803600812	20.580017202774002	62.47052857959915	62.46349027526799	20.557397713719688	55.03726023440377	54.8301980360082	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.46349027526789	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829864	62.46349027526795	61.3145209399426	62.46349027526795	21.350807795534216
PSPTO_4632	61.244126387475	20.57498724873949	20.557397713719684	54.83019803600812	20.580017202774002	62.47052857959915	62.46349027526799	20.557397713719688	55.03726023440377	54.8301980360082	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275267915	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829864	62.46349027526795	61.31452093994262	62.46349027526795	21.350807795534216
PSPTO_2277	61.244126387475	20.57498724873949	20.557397713719684	54.83019803600812	20.580017202774002	62.47052857959915	62.46349027526799	20.557397713719688	55.03726023440377	54.8301980360082	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275267915	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829864	62.46349027526795	61.31452093994262	62.46349027526795	21.350807795534216
PSPTO_1354	61.244126387475	20.57498724873949	20.557397713719684	54.83019803600812	20.580017202774002	62.47052857959915	62.46349027526799	20.557397713719688	55.03726023440377	54.8301980360082	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275267915	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829864	62.46349027526795	61.31452093994262	62.46349027526795	21.350807795534216
PSPTO_1207	61.244126387475	20.57498724873949	20.557397713719684	54.83019803600812	20.580017202774002	62.47052857959915	62.46349027526799	20.557397713719688	55.03726023440377	54.8301980360082	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275267915	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829864	62.46349027526795	61.31452093994262	62.46349027526795	21.350807795534216
PSPTO_5260	61.244126387475	20.57498724873949	20.557397713719684	54.83019803600812	20.580017202774002	62.47052857959915	62.46349027526799	20.557397713719688	55.03726023440377	54.8301980360082	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275267915	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829864	62.46349027526795	61.31452093994262	62.46349027526795	21.350807795534216
PSPTO_0678	61.244126387475	20.57498724873949	20.557397713719684	54.83019803600812	20.580017202774002	62.47052857959915	62.46349027526799	20.557397713719688	55.03726023440377	54.8301980360082	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275267915	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829864	62.46349027526795	61.31452093994262	62.46349027526795	21.350807795534216
PSPTO_1509	-2.7226893019477912e-14	3.7355840303760105e-15	9.54659897165525e-15	1.2586388438516763e-12	-4.308611807949652e-12	2.5885220862311913e-12	-8.781750593034122e-13	4.323895387432132e-12	0.0	1.2812313329256237e-15	8.73167336667203e-15	1.5314548181838835e-11	36.42290412088202	36.422904120882	0.0	2.986945234582306e-15	3.029401677565827e-12	0.0	1.0993201732534073e-13	1.584515734943041e-12	-1.0188589023206971e-12	-1.0161931950461824e-11	2.7808505298982866e-12
PSPTO_0956	-1.3613446509738956e-13	3.7355840303760105e-15	9.54659897165525e-15	1.9770649925756238e-13	-3.0572580228601934e-13	1.8861788135119905e-10	1.9515001317853603e-13	4.760314463777328e-14	-3.712379906133335e-29	-4.518331423424893e-12	-5.87708784295233e-15	4.474089267856702e-13	54.42747076759295	54.42747076759295	2.0026299189476476e-13	2.986945234582306e-15	8.279373891034847e-14	0.0	-6.6964411382739595e-12	1.126905100293479e-11	1.866080843781728e-13	-2.587528968867594e-13	1.2859157596113716e-13
PSPTO_1756	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202774002	62.47052857959769	62.46349027526776	20.557397713719688	55.0372602343982	54.83019803600861	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275268995	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829868	62.46349027526919	61.31452093994452	62.46349027526798	21.350807795534216
